"Hamilton County (Chattanooga)","4","5","0","470","0.0%",""
"East Tennessee Region","7","7","0","2154","0.0%",""
"Jackson-Madison County","0","0","0","0","0.0%",""
"Knoxville-Knox County","4","4","0","1152","0.0%",""
"Mid-Cumberland Region","9","9","1","946","0.1%",""
"Shelby County (Memphis)","0","5","0","0","0.0%",""
"Nashville-Davidson County","4","6","10","685","1.5%","higher"
"Northeast Region","2","3","0","217","0.0%",""
"South Central Region","3","3","0","211","0.0%",""
"Southeast Region","4","4","0","662","0.0%",""
"Sullivan County (Tri-Cities)","1","1","0","133","0.0%",""
"Upper Cumberland Region","3","5","0","298","0.0%",""
"West Tennessee Region","4","6","0","227","0.0%",""

