"Hamilton County (Chattanooga)","3","4",".0","881","0.0%","lower"
"East Tennessee Region","7","7",".25","2450","1.0%","higher"
"Jackson-Madison County","0","1",".0","0","0.0%","n/a"
"Knoxville-Knox County","2","3",".15","1248","1.2%","higher"
"Mid-Cumberland Region","6","15",".3","967","0.3%",""
"Shelby County (Memphis)","1","11",".0","125","0.0%",""
"Nashville-Davidson County","6","10",".5","842","0.6%",""
"Northeast Region","3","5",".0","177","0.0%",""
"South Central Region","3","3",".0","228","0.0%",""
"Southeast Region","2","5",".0","397","0.0%",""
"Sullivan County (Tri-Cities)","1","1",".0","371","0.0%",""
"Upper Cumberland Region","3","4",".0","348","0.0%",""
"West Tennessee Region","5","6",".4","243","1.7%","higher"

