"Hamilton County (Chattanooga)","4","4","11","648","1.7%",""
"East Tennessee Region","6","8","38","2145","1.8%",""
"Jackson-Madison County","1","1","7","442","1.6%",""
"Knoxville-Knox County","4","4","9","1160","0.8%","lower"
"Mid-Cumberland Region","10","10","23","1099","2.1%",""
"Shelby County (Memphis)","0","10","0","0","0.0%",""
"Nashville-Davidson County","4","6","51","998","5.1%","higher"
"Northeast Region","2","3","0","156","0.0%",""
"South Central Region","3","3","0","237","0.0%","lower"
"Southeast Region","5","5","20","800","2.5%",""
"Sullivan County (Tri-Cities)","1","2","0","218","0.0%","lower"
"Upper Cumberland Region","4","4","3","397","0.8%",""
"West Tennessee Region","6","6","2","411","0.5%","lower"

