"Hamilton County (Chattanooga)","4","4",".0","672","0.0%","lower"
"East Tennessee Region","3","7",".1","1210","0.1%","lower"
"Jackson-Madison County","2","2",".0","583","0.0%","lower"
"Knoxville-Knox County","2","4",".4","559","0.7%",""
"Mid-Cumberland Region","11","11",".2","847","0.2%","lower"
"Shelby County (Memphis)","9","12",".58","981","5.9%","higher"
"Nashville-Davidson County","2","5",".0","247","0.0%",""
"Northeast Region","2","3",".1","163","0.6%",""
"South Central Region","3","3",".0","217","0.0%",""
"Southeast Region","3","5",".0","87","0.0%",""
"Sullivan County (Tri-Cities)","1","2",".0","402","0.0%","lower"
"Upper Cumberland Region","2","4",".0","370","0.0%",""
"West Tennessee Region","6","6",".0","311","0.0%",""

