"Hamilton County (Chattanooga)","4","4","1","696","0.1%",""
"East Tennessee Region","3","8","0","1346","0.0%","lower"
"Jackson-Madison County","1","0","3","447","0.7%",""
"Knoxville-Knox County","2","4","5","656","0.8%",""
"Mid-Cumberland Region","6","9","2","1013","0.2%",""
"Shelby County (Memphis)","1","5","0","44","0.0%",""
"Nashville-Davidson County","3","6","39","1478","2.6%","higher"
"Northeast Region","2","2","3","334","0.9%",""
"South Central Region","3","3","1","286","0.3%",""
"Southeast Region","3","4","0","497","0.0%",""
"Sullivan County (Tri-Cities)","1","1","0","223","0.0%",""
"Upper Cumberland Region","5","5","3","1041","0.3%",""
"West Tennessee Region","4","6","0","242","0.0%",""

