"Chattanooga-Hamilton County","3","5","0","335","0.0%",""
"East Tennessee Region","7","7","0","3100","0.0%",""
"Jackson-Madison County","0","0","0","0","0.0%",""
"Knoxville-Knox County","4","4","0","826","0.0%",""
"Mid-Cumberland Region","8","10","0","572","0.0%",""
"Memphis-Shelby County","2","5","1","176","0.6%","higher"
"Nashville-Davidson County","2","6","0","323","0.0%",""
"Northeast Region","2","3","0","281","0.0%",""
"South Central Region","3","3","0","252","0.0%",""
"Southeast Region","4","4","0","428","0.0%",""
"Sullivan County","1","2","0","177","0.0%",""
"Upper Cumberland Region","3","5","0","567","0.0%",""
"West Tennessee Region","6","6","0","381","0.0%",""

