"Hamilton County (Chattanooga)","2","4",".0","586","0.0%",""
"East Tennessee Region","4","7",".12","1300","0.9%","higher"
"Jackson-Madison County","1","2",".6","636","0.9%",""
"Knoxville-Knox County","2","4",".12","1592","0.8%",""
"Mid-Cumberland Region","6","10",".0","982","0.0%","lower"
"Shelby County (Memphis)","3","6",".2","332","0.6%",""
"Nashville-Davidson County","3","5",".4","767","0.5%",""
"Northeast Region","1","3",".0","105","0.0%",""
"South Central Region","3","3",".0","270","0.0%",""
"Southeast Region","3","5",".1","275","0.4%",""
"Sullivan County (Tri-Cities)","0","2",".0","0","0.0%","n/a"
"Upper Cumberland Region","3","4",".0","510","0.0%",""
"West Tennessee Region","6","6",".0","260","0.0%",""

