"Hamilton County (Chattanooga)","3","4",".3","597","0.5%",""
"East Tennessee Region","5","7",".42","2125","2.0%","higher"
"Jackson-Madison County","1","1",".7","621","1.1%",""
"Knoxville-Knox County","2","4",".21","1819","1.2%",""
"Mid-Cumberland Region","7","10",".6","933","0.6%",""
"Shelby County (Memphis)","0","3",".0","0","0.0%","n/a"
"Nashville-Davidson County","4","5",".18","1124","1.6%",""
"Northeast Region","3","3",".2","231","0.9%",""
"South Central Region","3","3",".2","220","0.9%",""
"Southeast Region","4","5",".4","827","0.5%",""
"Sullivan County (Tri-Cities)","2","2",".0","532","0.0%","lower"
"Upper Cumberland Region","4","4",".0","567","0.0%","lower"
"West Tennessee Region","6","6",".4","357","1.1%",""

