"Chattanooga-Hamilton County","4","5","2","563","0.4%",""
"East Tennessee Region","5","7","5","2500","0.2%","lower"
"Jackson-Madison County","1","1","28","797","3.5%","higher"
"Knoxville-Knox County","3","4","11","977","1.1%",""
"Mid-Cumberland Region","8","10","7","1109","0.6%",""
"Memphis-Shelby County","2","5","0","169","0.0%",""
"Nashville-Davidson County","3","6","13","1041","1.2%","higher"
"Northeast Region","2","3","0","313","0.0%",""
"South Central Region","3","3","0","264","0.0%",""
"Southeast Region","3","4","0","532","0.0%",""
"Sullivan County","2","2","0","243","0.0%",""
"Upper Cumberland Region","4","5","2","755","0.3%",""
"West Tennessee Region","6","6","0","353","0.0%",""

