"Chattanooga-Hamilton County","4","5","0","370","0.0%",""
"East Tennessee Region","3","7","0","1171","0.0%",""
"Jackson-Madison County","1","1","8","852","0.9%","higher"
"Knoxville-Knox County","3","4","1","891","0.1%",""
"Mid-Cumberland Region","6","11","1","461","0.2%",""
"Memphis-Shelby County","3","9","1","655","0.2%",""
"Nashville-Davidson County","3","6","0","73","0.0%",""
"Northeast Region","0","3","0","0","0.0%",""
"South Central Region","3","3","0","246","0.0%",""
"Southeast Region","2","5","0","28","0.0%",""
"Sullivan County","0","2","0","0","0.0%",""
"Upper Cumberland Region","3","5","0","231","0.0%",""
"West Tennessee Region","3","6","0","294","0.0%",""

