"Hamilton County (Chattanooga)","3","5","0","476","0.0%",""
"East Tennessee Region","7","7","2","2205","0.1%",""
"Jackson-Madison County","0","0","0","0","0.0%",""
"Knoxville-Knox County","4","4","3","1409","0.2%",""
"Mid-Cumberland Region","7","9","0","1012","0.0%",""
"Shelby County (Memphis)","1","5","1","40","2.5%","higher"
"Nashville-Davidson County","3","6","5","766","0.7%","higher"
"Northeast Region","1","3","0","181","0.0%",""
"South Central Region","3","3","0","238","0.0%",""
"Southeast Region","4","4","0","759","0.0%",""
"Sullivan County (Tri-Cities)","1","1","0","185","0.0%",""
"Upper Cumberland Region","2","5","0","289","0.0%",""
"West Tennessee Region","4","6","0","212","0.0%",""

