"Hamilton County (Chattanooga)","3","4",".0","655","0.0%",""
"East Tennessee Region","4","7",".2","666","0.3%",""
"Jackson-Madison County","1","2",".0","583","0.0%",""
"Knoxville-Knox County","3","4",".3","1764","0.2%",""
"Mid-Cumberland Region","10","11",".12","1340","0.9%","higher"
"Shelby County (Memphis)","8","12",".14","1105","1.3%","higher"
"Nashville-Davidson County","3","5",".2","418","0.5%",""
"Northeast Region","2","3",".0","172","0.0%",""
"South Central Region","2","3",".2","96","2.1%","higher"
"Southeast Region","4","5",".0","407","0.0%",""
"Sullivan County (Tri-Cities)","1","2",".0","322","0.0%",""
"Upper Cumberland Region","4","4",".0","535","0.0%",""
"West Tennessee Region","6","6",".0","312","0.0%",""

