"Hamilton County (Chattanooga)","4","4","3","701","0.4%",""
"East Tennessee Region","8","8","12","3589","0.3%",""
"Jackson-Madison County","0","0","0","0","0.0%",""
"Knoxville-Knox County","4","4","6","1502","0.4%",""
"Mid-Cumberland Region","7","9","6","1160","0.5%",""
"Shelby County (Memphis)","3","5","2","763","0.3%",""
"Nashville-Davidson County","6","6","30","1958","1.5%","higher"
"Northeast Region","2","2","0","240","0.0%",""
"South Central Region","3","3","1","285","0.4%",""
"Southeast Region","3","4","0","491","0.0%",""
"Sullivan County (Tri-Cities)","1","1","0","178","0.0%",""
"Upper Cumberland Region","5","5","0","873","0.0%","lower"
"West Tennessee Region","6","6","0","381","0.0%",""

