"Hamilton County (Chattanooga)","3","4",".0","505","0.0%",""
"East Tennessee Region","8","8",".1","2501","0.0%",""
"Jackson-Madison County","1","2",".1","533","0.2%","higher"
"Knoxville-Knox County","3","4",".0","888","0.0%",""
"Mid-Cumberland Region","8","10",".0","693","0.0%",""
"Shelby County (Memphis)","0","5",".0","0","0.0%","n/a"
"Nashville-Davidson County","3","5",".0","432","0.0%",""
"Northeast Region","2","3",".0","211","0.0%",""
"South Central Region","3","3",".0","227","0.0%",""
"Southeast Region","5","5",".0","590","0.0%",""
"Sullivan County (Tri-Cities)","2","2",".0","394","0.0%",""
"Upper Cumberland Region","4","4",".0","550","0.0%",""
"West Tennessee Region","5","6",".0","316","0.0%",""

