"Chattanooga-Hamilton County","5","5","0","550","0.0%",""
"East Tennessee Region","4","7","0","726","0.0%",""
"Jackson-Madison County","1","1","4","800","0.5%",""
"Knoxville-Knox County","2","4","2","899","0.2%",""
"Mid-Cumberland Region","7","11","3","977","0.3%",""
"Memphis-Shelby County","2","9","2","161","1.2%","higher"
"Nashville-Davidson County","5","6","14","1488","0.9%","higher"
"Northeast Region","2","3","2","272","0.7%",""
"South Central Region","3","3","0","295","0.0%",""
"Southeast Region","4","5","0","804","0.0%",""
"Sullivan County","1","2","0","285","0.0%",""
"Upper Cumberland Region","4","5","0","642","0.0%",""
"West Tennessee Region","6","6","1","582","0.2%",""

