"Hamilton County (Chattanooga)","4","4",".0","783","0.0%",""
"East Tennessee Region","3","7",".4","423","1.0%","higher"
"Jackson-Madison County","2","2",".3","559","0.5%",""
"Knoxville-Knox County","1","4",".1","994","0.1%",""
"Mid-Cumberland Region","6","11",".1","775","0.1%",""
"Shelby County (Memphis)","2","6",".0","251","0.0%",""
"Nashville-Davidson County","2","5",".4","660","0.6%",""
"Northeast Region","3","3",".3","239","1.3%","higher"
"South Central Region","3","3",".0","267","0.0%",""
"Southeast Region","2","5",".0","368","0.0%",""
"Sullivan County (Tri-Cities)","1","2",".1","340","0.3%",""
"Upper Cumberland Region","4","4",".1","482","0.2%",""
"West Tennessee Region","6","6",".0","325","0.0%",""

