"Hamilton County (Chattanooga)","3","4",".23","750","3.1%","lower"
"East Tennessee Region","6","7",".349","1985","17.6%","higher"
"Jackson-Madison County","1","2",".34","599","5.7%",""
"Knoxville-Knox County","2","4",".42","1427","2.9%","lower"
"Mid-Cumberland Region","5","10",".10","428","2.3%","lower"
"Shelby County (Memphis)","3","4",".1","1891","0.1%","lower"
"Nashville-Davidson County","4","5",".33","990","3.3%","lower"
"Northeast Region","2","3",".2","227","0.9%","lower"
"South Central Region","3","3",".3","224","1.3%","lower"
"Southeast Region","5","5",".5","602","0.8%","lower"
"Sullivan County (Tri-Cities)","1","2",".0","360","0.0%","lower"
"Upper Cumberland Region","4","4",".5","604","0.8%","lower"
"West Tennessee Region","6","6",".4","321","1.3%","lower"

