"Chattanooga-Hamilton County","4","5","3","588","0.5%",""
"East Tennessee Region","7","7","13","3278","0.4%",""
"Jackson-Madison County","1","1","24","883","2.7%","higher"
"Knoxville-Knox County","3","4","10","898","1.1%","higher"
"Mid-Cumberland Region","8","10","2","1337","0.1%","lower"
"Memphis-Shelby County","3","5","0","854","0.0%","lower"
"Nashville-Davidson County","3","6","13","1513","0.9%",""
"Northeast Region","2","3","0","265","0.0%",""
"South Central Region","3","3","0","244","0.0%",""
"Southeast Region","4","4","5","799","0.6%",""
"Sullivan County","1","2","0","243","0.0%",""
"Upper Cumberland Region","5","5","1","891","0.1%",""
"West Tennessee Region","6","6","0","335","0.0%",""

