"Hamilton County (Chattanooga)","3","4",".3","434","0.7%",""
"East Tennessee Region","6","7",".20","1954","1.0%",""
"Jackson-Madison County","2","2",".11","623","1.8%","higher"
"Knoxville-Knox County","1","4",".16","1109","1.4%",""
"Mid-Cumberland Region","5","10",".0","432","0.0%","lower"
"Shelby County (Memphis)","1","5",".0","5","0.0%",""
"Nashville-Davidson County","2","5",".9","695","1.3%",""
"Northeast Region","1","3",".0","109","0.0%",""
"South Central Region","3","3",".2","223","0.9%",""
"Southeast Region","2","5",".0","40","0.0%",""
"Sullivan County (Tri-Cities)","2","2",".0","450","0.0%","lower"
"Upper Cumberland Region","3","4",".1","541","0.2%",""
"West Tennessee Region","6","6",".0","311","0.0%",""

