"Hamilton County (Chattanooga)","3","4","0","516","0.0%","lower"
"East Tennessee Region","7","7","123","3047","4.0%","higher"
"Jackson-Madison County","1","1","11","565","1.9%",""
"Knoxville-Knox County","4","4","10","1741","0.6%","lower"
"Mid-Cumberland Region","9","10","24","1089","2.2%",""
"Shelby County (Memphis)","3","10","0","822","0.0%","lower"
"Nashville-Davidson County","5","6","38","1295","2.9%","higher"
"Northeast Region","2","3","0","180","0.0%",""
"South Central Region","3","3","0","217","0.0%","lower"
"Southeast Region","4","5","3","543","0.6%","lower"
"Sullivan County (Tri-Cities)","1","2","1","315","0.3%","lower"
"Upper Cumberland Region","3","4","1","287","0.3%",""
"West Tennessee Region","5","6","2","281","0.7%",""

