"Hamilton County (Chattanooga)","4","4",".2","648","0.3%","lower"
"East Tennessee Region","4","7",".51","1316","3.9%",""
"Jackson-Madison County","1","2",".113","611","18.5%","higher"
"Knoxville-Knox County","2","3",".22","946","2.3%",""
"Mid-Cumberland Region","7","11",".0","379","0.0%","lower"
"Shelby County (Memphis)","8","12",".7","839","0.8%","lower"
"Nashville-Davidson County","4","6",".4","886","0.5%","lower"
"Northeast Region","3","5",".1","189","0.5%",""
"South Central Region","3","3",".1","178","0.6%",""
"Southeast Region","3","4",".7","338","2.1%",""
"Sullivan County (Tri-Cities)","0","1",".0","0","0.0%","n/a"
"Upper Cumberland Region","4","4",".0","488","0.0%","lower"
"West Tennessee Region","6","6",".1","259","0.4%","lower"

