"Hamilton County (Chattanooga)","2","4",".0","553","0.0%",""
"East Tennessee Region","5","7",".14","2126","0.7%","higher"
"Jackson-Madison County","0","1",".0","0","0.0%","n/a"
"Knoxville-Knox County","2","3",".1","958","0.1%",""
"Mid-Cumberland Region","6","15",".0","976","0.0%",""
"Shelby County (Memphis)","7","11",".0","940","0.0%",""
"Nashville-Davidson County","3","10",".2","820","0.2%",""
"Northeast Region","3","5",".1","160","0.6%",""
"South Central Region","3","3",".0","223","0.0%",""
"Southeast Region","2","5",".0","450","0.0%",""
"Sullivan County (Tri-Cities)","0","1",".0","0","0.0%","n/a"
"Upper Cumberland Region","3","4",".1","543","0.2%",""
"West Tennessee Region","6","6",".0","274","0.0%",""

