"Hamilton County (Chattanooga)","3","4",".0","471","0.0%",""
"East Tennessee Region","4","7",".1","1720","0.1%","lower"
"Jackson-Madison County","0","1",".0","0","0.0%","n/a"
"Knoxville-Knox County","3","3",".3","979","0.3%",""
"Mid-Cumberland Region","7","11",".0","604","0.0%",""
"Shelby County (Memphis)","7","12",".33","744","4.4%","higher"
"Nashville-Davidson County","2","6",".0","271","0.0%",""
"Northeast Region","2","4",".0","173","0.0%",""
"South Central Region","3","3",".0","258","0.0%",""
"Southeast Region","4","4",".0","190","0.0%",""
"Sullivan County (Tri-Cities)","0","1",".0","0","0.0%","n/a"
"Upper Cumberland Region","3","4",".0","464","0.0%",""
"West Tennessee Region","6","6",".0","272","0.0%",""

