"Hamilton County (Chattanooga)","4","4",".9","839","1.1%",""
"East Tennessee Region","7","8",".135","2263","6.0%","higher"
"Jackson-Madison County","1","2",".23","497","4.6%","higher"
"Knoxville-Knox County","4","4",".69","6710","1.0%","lower"
"Mid-Cumberland Region","8","10",".9","439","2.1%",""
"Shelby County (Memphis)","1","5",".3","122","2.5%",""
"Nashville-Davidson County","3","6",".5","363","1.4%",""
"Northeast Region","3","3",".0","295","0.0%","lower"
"South Central Region","3","3",".0","207","0.0%","lower"
"Southeast Region","4","5",".7","410","1.7%",""
"Sullivan County (Tri-Cities)","1","2",".0","388","0.0%","lower"
"Upper Cumberland Region","4","4",".0","537","0.0%","lower"
"West Tennessee Region","6","6",".0","312","0.0%","lower"

