"Hamilton County (Chattanooga)","4","4",".4","702","0.6%","lower"
"East Tennessee Region","7","8",".49","1951","2.5%","higher"
"Jackson-Madison County","1","2",".6","486","1.2%",""
"Knoxville-Knox County","4","4",".40","1959","2.0%",""
"Mid-Cumberland Region","7","10",".10","900","1.1%",""
"Shelby County (Memphis)","1","5",".0","45","0.0%",""
"Nashville-Davidson County","3","6",".9","368","2.5%",""
"Northeast Region","3","3",".2","261","0.8%",""
"South Central Region","3","3",".2","218","0.9%",""
"Southeast Region","5","5",".14","895","1.6%",""
"Sullivan County (Tri-Cities)","1","2",".0","289","0.0%","lower"
"Upper Cumberland Region","4","4",".2","416","0.5%",""
"West Tennessee Region","6","6",".0","324","0.0%","lower"

