"Hamilton County (Chattanooga)","3","4","4","556","0.7%",""
"East Tennessee Region","8","8","21","3295","0.6%",""
"Jackson-Madison County","1","1","17","558","3.0%","higher"
"Knoxville-Knox County","4","4","5","1402","0.4%","lower"
"Mid-Cumberland Region","8","9","2","1203","0.2%","lower"
"Shelby County (Memphis)","1","4","0","50","0.0%",""
"Nashville-Davidson County","4","6","6","997","0.6%",""
"Northeast Region","2","2","0","290","0.0%",""
"South Central Region","3","3","0","297","0.0%",""
"Southeast Region","4","4","44","777","5.7%","higher"
"Sullivan County (Tri-Cities)","2","2","0","528","0.0%","lower"
"Upper Cumberland Region","3","5","2","422","0.5%",""
"West Tennessee Region","6","6","0","370","0.0%",""

