"Hamilton County (Chattanooga)","4","4",".0","701","0.0%",""
"East Tennessee Region","5","7",".0","1690","0.0%",""
"Jackson-Madison County","1","2",".0","542","0.0%",""
"Knoxville-Knox County","2","4",".1","397","0.3%",""
"Mid-Cumberland Region","4","11",".0","303","0.0%",""
"Shelby County (Memphis)","10","12",".9","1009","0.9%","higher"
"Nashville-Davidson County","3","5",".0","295","0.0%",""
"Northeast Region","1","3",".0","112","0.0%",""
"South Central Region","2","3",".0","135","0.0%",""
"Southeast Region","3","5",".0","42","0.0%",""
"Sullivan County (Tri-Cities)","1","2",".0","257","0.0%",""
"Upper Cumberland Region","3","4",".0","339","0.0%",""
"West Tennessee Region","5","6",".0","270","0.0%",""

