"Hamilton County (Chattanooga)","2","4",".2","589","0.3%","lower"
"East Tennessee Region","5","9",".47","1781","2.6%","higher"
"Jackson-Madison County","0","1",".0","0","0.0%","n/a"
"Knoxville-Knox County","1","3",".7","60","11.7%","higher"
"Mid-Cumberland Region","8","14",".1","565","0.2%","lower"
"Shelby County (Memphis)","2","4",".1","156","0.6%",""
"Nashville-Davidson County","9","11",".4","965","0.4%","lower"
"Northeast Region","3","5",".8","277","2.9%","higher"
"South Central Region","3","3",".0","276","0.0%","lower"
"Southeast Region","2","4",".0","40","0.0%",""
"Sullivan County (Tri-Cities)","2","2",".10","466","2.2%",""
"Upper Cumberland Region","4","4",".3","316","1.0%",""
"West Tennessee Region","4","6",".0","238","0.0%",""

