"Chattanooga-Hamilton County","3","5","0","377","0.0%",""
"East Tennessee Region","7","7","1","3175","0.0%",""
"Jackson-Madison County","0","1","0","0","0.0%",""
"Knoxville-Knox County","3","4","0","843","0.0%",""
"Mid-Cumberland Region","5","10","0","401","0.0%",""
"Memphis-Shelby County","2","5","0","717","0.0%",""
"Nashville-Davidson County","2","6","2","510","0.4%","higher"
"Northeast Region","2","3","0","355","0.0%",""
"South Central Region","3","3","0","306","0.0%",""
"Southeast Region","4","4","1","479","0.2%",""
"Sullivan County","1","2","1","220","0.5%","higher"
"Upper Cumberland Region","4","5","0","676","0.0%",""
"West Tennessee Region","5","6","0","313","0.0%",""

