"Hamilton County (Chattanooga)","3","4",".0","280","0.0%",""
"East Tennessee Region","5","7",".0","1961","0.0%",""
"Jackson-Madison County","1","2",".0","607","0.0%",""
"Knoxville-Knox County","1","4",".0","323","0.0%",""
"Mid-Cumberland Region","10","11",".1","895","0.1%",""
"Shelby County (Memphis)","10","12",".6","936","0.6%","higher"
"Nashville-Davidson County","3","5",".3","372","0.8%","higher"
"Northeast Region","2","3",".0","176","0.0%",""
"South Central Region","3","3",".0","299","0.0%",""
"Southeast Region","4","5",".0","185","0.0%",""
"Sullivan County (Tri-Cities)","0","2",".0","0","0.0%","n/a"
"Upper Cumberland Region","4","4",".0","472","0.0%",""
"West Tennessee Region","6","6",".0","285","0.0%",""

