"Hamilton County (Chattanooga)","4","4",".1","432","0.2%",""
"East Tennessee Region","8","8",".43","1914","2.3%","higher"
"Jackson-Madison County","2","2",".4","312","1.3%",""
"Knoxville-Knox County","4","4",".5","962","0.5%",""
"Mid-Cumberland Region","8","10",".1","368","0.3%",""
"Shelby County (Memphis)","0","5",".0","0","0.0%",""
"Nashville-Davidson County","3","6",".7","245","2.9%","higher"
"Northeast Region","3","3",".1","126","0.8%",""
"South Central Region","2","3",".0","58","0.0%",""
"Southeast Region","5","5",".0","456","0.0%","lower"
"Sullivan County (Tri-Cities)","1","2",".0","169","0.0%",""
"Upper Cumberland Region","4","4",".0","341","0.0%",""
"West Tennessee Region","5","6",".0","143","0.0%",""

