"Chattanooga-Hamilton County","4","5","1","531","0.2%",""
"East Tennessee Region","5","7","8","2568","0.3%","lower"
"Jackson-Madison County","1","1","26","844","3.1%","higher"
"Knoxville-Knox County","4","4","5","1361","0.4%",""
"Mid-Cumberland Region","9","10","1","1167","0.1%","lower"
"Memphis-Shelby County","2","5","1","737","0.1%","lower"
"Nashville-Davidson County","3","6","41","1643","2.5%","higher"
"Northeast Region","2","3","0","223","0.0%",""
"South Central Region","3","3","0","326","0.0%",""
"Southeast Region","4","4","2","863","0.2%",""
"Sullivan County","1","2","3","248","1.2%",""
"Upper Cumberland Region","5","5","4","953","0.4%",""
"West Tennessee Region","5","6","0","338","0.0%",""

