"Hamilton County (Chattanooga)","4","4",".3","520","0.6%",""
"East Tennessee Region","3","7",".28","1135","2.5%","higher"
"Jackson-Madison County","2","2",".5","195","2.6%",""
"Knoxville-Knox County","2","4",".23","1263","1.8%",""
"Mid-Cumberland Region","7","10",".8","382","2.1%",""
"Shelby County (Memphis)","4","5",".1","392","0.3%","lower"
"Nashville-Davidson County","3","5",".11","566","1.9%",""
"Northeast Region","3","3",".2","57","3.5%",""
"South Central Region","3","3",".0","63","0.0%",""
"Southeast Region","3","5",".3","303","1.0%",""
"Sullivan County (Tri-Cities)","1","2",".0","97","0.0%",""
"Upper Cumberland Region","2","4",".0","98","0.0%",""
"West Tennessee Region","5","6",".1","115","0.9%",""

