"Hamilton County (Chattanooga)","3","4",".2","471","0.4%",""
"East Tennessee Region","4","7",".9","1574","0.6%",""
"Jackson-Madison County","1","2",".0","0","0.0%","n/a"
"Knoxville-Knox County","2","4",".7","1346","0.5%",""
"Mid-Cumberland Region","5","10",".0","584","0.0%",""
"Shelby County (Memphis)","3","6",".15","249","6.0%","higher"
"Nashville-Davidson County","2","5",".1","665","0.2%",""
"Northeast Region","2","3",".4","133","3.0%","higher"
"South Central Region","3","3",".0","208","0.0%",""
"Southeast Region","3","5",".0","169","0.0%",""
"Sullivan County (Tri-Cities)","1","2",".0","285","0.0%",""
"Upper Cumberland Region","3","4",".2","356","0.6%",""
"West Tennessee Region","4","6",".0","164","0.0%",""

