"Hamilton County (Chattanooga)","3","4",".0","254","0.0%",""
"East Tennessee Region","7","8",".1","1646","0.1%",""
"Jackson-Madison County","1","2",".2","439","0.5%","higher"
"Knoxville-Knox County","3","4",".0","790","0.0%",""
"Mid-Cumberland Region","9","10",".0","440","0.0%",""
"Shelby County (Memphis)","0","5",".0","0","0.0%","n/a"
"Nashville-Davidson County","2","5",".0","108","0.0%",""
"Northeast Region","2","3",".0","165","0.0%",""
"South Central Region","3","3",".0","198","0.0%",""
"Southeast Region","5","5",".0","460","0.0%",""
"Sullivan County (Tri-Cities)","2","2",".2","401","0.5%","higher"
"Upper Cumberland Region","4","4",".0","389","0.0%",""
"West Tennessee Region","6","6",".0","247","0.0%",""

