"Hamilton County (Chattanooga)","2","4.","0","364","0.0%",""
"East Tennessee Region","5","9.","0","1063","0.0%",""
"Jackson-Madison County","1","1.","11","572","1.9%","higher"
"Knoxville-Knox County","0","3.","0","0","0.0%","n/a"
"Mid-Cumberland Region","8","14.","0","418","0.0%",""
"Shelby County (Memphis)","1","4.","0","102","0.0%",""
"Nashville-Davidson County","8","11.","0","717","0.0%",""
"Northeast Region","2","5.","0","86","0.0%",""
"South Central Region","3","3.","0","77","0.0%",""
"Southeast Region","3","4.","0","71","0.0%",""
"Sullivan County (Tri-Cities)","2","2.","4","309","1.3%","higher"
"Upper Cumberland Region","4","4.","0","301","0.0%",""
"West Tennessee Region","5","6.","0","200","0.0%",""

