"Hamilton County (Chattanooga)","1","4",".12","178","6.7%",""
"East Tennessee Region","6","9",".214","2558","8.4%","higher"
"Jackson-Madison County","1","1",".50","316","15.8%","higher"
"Knoxville-Knox County","2","3",".97","1041","9.3%","higher"
"Mid-Cumberland Region","8","15",".37","668","5.5%",""
"Shelby County (Memphis)","1","4",".2","140","1.4%","lower"
"Nashville-Davidson County","3","10",".45","966","4.7%","lower"
"Northeast Region","5","5",".9","342","2.6%","lower"
"South Central Region","3","3",".0","195","0.0%","lower"
"Southeast Region","2","4",".16","337","4.8%",""
"Sullivan County (Tri-Cities)","2","3",".3","383","0.8%","lower"
"Upper Cumberland Region","4","4",".14","469","3.0%","lower"
"West Tennessee Region","5","6",".3","279","1.1%","lower"

