"Hamilton County (Chattanooga)","3","4",".0","440","0.0%",""
"East Tennessee Region","6","7",".8","1866","0.4%","higher"
"Jackson-Madison County","0","1",".0","0","0.0%","n/a"
"Knoxville-Knox County","3","3",".5","1395","0.4%",""
"Mid-Cumberland Region","4","15",".0","610","0.0%",""
"Shelby County (Memphis)","8","11",".0","1246","0.0%",""
"Nashville-Davidson County","3","10",".3","1127","0.3%",""
"Northeast Region","5","5",".0","359","0.0%",""
"South Central Region","3","3",".0","181","0.0%",""
"Southeast Region","2","5",".0","341","0.0%",""
"Sullivan County (Tri-Cities)","1","1",".0","297","0.0%",""
"Upper Cumberland Region","4","4",".1","534","0.2%",""
"West Tennessee Region","6","6",".0","260","0.0%",""

