0,Incidence Rate (c),Lab Confirm Incidence rate,(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Country_sp,Deaths,EW,Iso3166,Confirmed,Epidemiological Week (a),Number of Records,Population x 1000,Serotype,Severe Dengue (d),Total of Dengue Cases (b),Type,Year
0,8.74,8.74,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,10,850,9,10,1,103,DEN,0,9,final,2016
0,0.01,0.00,0,0.000,4,Argentina,Argentina,0,10,32,1,3,1,44271,DEN 1,0,4,Preliminar,2018
0,,,,,1,Canada,Canadá,0,10,124,0,10,1,0,  ,0,0,Preliminar,2017
0,0.01,0.01,0,0.000,1,United States of America,Estados Unidos de América,0,10,840,17,10,1,324460,DEN,0,17,Preliminar,2017
0,276.00,2.93,0.193236715,0.000,2,Belize,Belice,0,10,84,11,10,1,375,DEN,2,1035,Preliminar,2017
0,20.55,,0,0.000,2,Costa Rica,Costa Rica,0,10,188,,10,1,4906,"DEN 1,2",0,1008,final,2017
0,10.91,0.44,0,0.000,2,El Salvador,El Salvador,0,10,222,28,10,1,6378,DEN 2,0,696,Preliminar,2017
0,2.74,,0,0.000,2,Guatemala,Guatemala,0,10,320,,10,1,16914,"DEN 1,2,3,4",0,463,Preliminar,2017
0,11.05,,1.7578125,0.000,2,Honduras,Honduras,0,10,340,,10,1,9265,"DEN 1,2,3",18,1024,Preliminar,2017
0,4.07,0.42,0.437013110,0.000,2,Mexico,México,0,10,484,541,10,1,129163,"DEN 1,2,3",23,5263,Preliminar,2017
0,182.57,10.07,,0.009,2,Nicaragua,Nicaragua,1,10,558,626,10,1,6218,DEN 2,,11352,Preliminar,2017
0,18.59,10.08,0.393700787,0.000,2,Panama,Panamá,0,10,591,413,10,1,4099,"DEN 1,2",3,762,Preliminar,2017
0,35.62,5.18,0.304800610,0.000,3,Bolivia,Bolivia,0,10,68,573,10,1,11052,DEN,12,3937,Preliminar,2017
0,15.12,4.04,1.172348740,0.000,3,Colombia,Colombia,0,10,170,1983,10,1,49066,"DEN 1,2,3,4",87,7421,Preliminar,2017
0,13.77,13.77,0.087374399,0.000,3,Ecuador,Ecuador,0,10,218,2289,10,1,16625,DEN,2,2289,Preliminar,2017
0,19.78,5.99,0.345803207,0.079,3,Peru,Perú,5,10,604,1927,10,1,32165,"DEN 2,3",22,6362,Preliminar,2017
0,5.37,,3.494467094,0.000,3,Venezuela,Venezuela,0,10,862,,10,1,31977,DEN,60,1717,Preliminar,2017
0,0.20,0.05,0,0.000,4,Argentina,Argentina,0,10,32,22,10,1,44271,"DEN 1,3",0,89,Preliminar,2017
0,33.85,0.25,0.029643013,0.008,4,Brazil,Brasil,6,10,76,516,10,1,209288,"DEN 1,2,3,4",21,70843,Preliminar,2017
0,75.38,0.82,0.019477990,0.000,4,Paraguay,Paraguay,0,10,600,56,10,1,6811,DEN 1,1,5134,Preliminar,2017
0,0.87,0.87,0,0.000,3,Ecuador,Ecuador,0,10,218,144,2,1,16625,DEN,0,144,Preliminar,2018
0,,,,,1,Canada,Canadá,0,10,124,0,3,1,0,  ,0,0,Preliminar,2018
0,1.67,,3.288672351,0.000,3,Colombia,Colombia,0,10,170,,3,1,49066,DEN,27,821,Preliminar,2018
0,0.32,,11.764705882,0.000,5,Dominican Republic,República Dominicana,0,10,214,,3,1,10767,DEN,4,34,Preliminar,2018
0,1.32,1.32,,0.000,4,Paraguay,Paraguay,0,10,600,90,1,1,6811,DEN 1,,90,Preliminar,2018
0,1.66,,1.313320826,0.000,3,Peru,Perú,0,10,604,,2,1,32165,DEN,7,533,Preliminar,2018
0,0.00,0.00,,,5,Puerto Rico,Puerto Rico,0,10,630,0,3,1,3663,  ,0,0,Preliminar,2018
0,0.00,0.00,0,0.000,1,United States of America,Estados Unidos de América,0,10,840,2,3,1,324460,DEN,0,2,Preliminar,2018
0,0.00,0.00,,,4,Uruguay,Uruguay,0,10,858,0,3,1,3457,  ,0,0,Preliminar,2018
0,0.00,0.00,,,4,Uruguay,Uruguay,0,10,858,0,10,1,3457,  ,0,0,Preliminar,2017
