0,Incidence Rate (c),Lab Confirm Incidence rate,(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Country_sp,Deaths,EW,Iso3166,Confirmed,Epidemiological Week (a),Number of Records,Population x 1000,Serotype,Severe Dengue (d),Total of Dengue Cases (b),Type,Year
0,8.74,8.74,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,13,850,9,13,1,103,DEN,0,9,final,2016
0,0.01,0.00,0,0.000,4,Argentina,Argentina,0,13,32,1,3,1,44271,DEN 1,0,4,Preliminar,2018
0,,,,,1,Canada,Canadá,0,13,124,0,13,1,0,  ,0,0,Preliminar,2017
0,0.01,0.01,0,0.000,1,United States of America,Estados Unidos de América,0,13,840,20,13,1,324460,DEN,0,20,Preliminar,2017
0,349.87,3.20,0.152439024,0.000,2,Belize,Belice,0,13,84,12,13,1,375,DEN,2,1312,Preliminar,2017
0,24.17,,0,0.000,2,Costa Rica,Costa Rica,0,13,188,,13,1,4906,"DEN 1,2",0,1186,final,2017
0,14.58,0.50,0,0.000,2,El Salvador,El Salvador,0,13,222,32,13,1,6378,DEN 2,0,930,Preliminar,2017
0,3.80,,0,0.000,2,Guatemala,Guatemala,0,13,320,,13,1,16914,"DEN 1,2,3,4",0,643,Preliminar,2017
0,14.00,,1.927525058,0.000,2,Honduras,Honduras,0,13,340,,13,1,9265,"DEN 1,2,3",25,1297,Preliminar,2017
0,5.54,0.58,0.432900433,0.014,2,Mexico,México,1,13,484,749,13,1,129163,"DEN 1,2,3",31,7161,Preliminar,2017
0,240.72,13.40,,0.007,2,Nicaragua,Nicaragua,1,13,558,833,13,1,6218,DEN 2,,14968,Preliminar,2017
0,20.15,10.93,0.363196126,0.000,2,Panama,Panamá,0,13,591,448,13,1,4099,"DEN 1,2",3,826,Preliminar,2017
0,51.01,6.17,0.407946080,0.018,3,Bolivia,Bolivia,1,13,68,682,13,1,11052,DEN,23,5638,Preliminar,2017
0,18.17,5.04,1.155356141,0.000,3,Colombia,Colombia,0,13,170,2474,13,1,49066,"DEN 1,2,3,4",103,8915,Preliminar,2017
0,23.78,23.78,0.075891728,0.051,3,Ecuador,Ecuador,2,13,218,3953,13,1,16625,DEN,3,3953,Preliminar,2017
0,35.36,10.67,0.342857143,0.079,3,Peru,Perú,9,13,604,3433,13,1,32165,"DEN 2,3",39,11375,Preliminar,2017
0,7.16,,3.626037571,0.000,3,Venezuela,Venezuela,0,13,862,,13,1,31977,DEN,83,2289,Preliminar,2017
0,0.40,0.18,0,0.000,4,Argentina,Argentina,0,13,32,80,12,1,44271,"DEN 1,3",0,175,Preliminar,2017
0,43.14,0.33,0.044306111,0.012,4,Brazil,Brasil,11,13,76,696,12,1,209288,"DEN 1,2,3,4",40,90281,Preliminar,2017
0,99.84,1.91,0.014705882,0.000,4,Paraguay,Paraguay,0,13,600,130,13,1,6811,DEN 1,1,6800,Preliminar,2017
0,0.87,0.87,0,0.000,3,Ecuador,Ecuador,0,13,218,144,2,1,16625,DEN,0,144,Preliminar,2018
0,,,,,1,Canada,Canadá,0,13,124,0,3,1,0,  ,0,0,Preliminar,2018
0,1.67,,3.288672351,0.000,3,Colombia,Colombia,0,13,170,,3,1,49066,DEN,27,821,Preliminar,2018
0,0.32,,11.764705882,0.000,5,Dominican Republic,República Dominicana,0,13,214,,3,1,10767,DEN,4,34,Preliminar,2018
0,1.32,1.32,,0.000,4,Paraguay,Paraguay,0,13,600,90,1,1,6811,DEN 1,,90,Preliminar,2018
0,1.66,,1.313320826,0.000,3,Peru,Perú,0,13,604,,2,1,32165,DEN,7,533,Preliminar,2018
0,0.00,0.00,,,5,Puerto Rico,Puerto Rico,0,13,630,0,3,1,3663,  ,0,0,Preliminar,2018
0,0.00,0.00,0,0.000,1,United States of America,Estados Unidos de América,0,13,840,2,3,1,324460,DEN,0,2,Preliminar,2018
0,0.00,0.00,,,4,Uruguay,Uruguay,0,13,858,0,3,1,3457,  ,0,0,Preliminar,2018
0,0.00,0.00,,,4,Uruguay,Uruguay,0,13,858,0,13,1,3457,  ,0,0,Preliminar,2017
0,2.18,0.03,4.255319149,0.000,5,Dominican Republic,República Dominicana,0,13,214,3,13,1,10767,DEN,10,235,Preliminar,2017
0,0.14,0.14,0,0.000,5,Puerto Rico,Puerto Rico,0,13,630,5,13,1,3663,DEN 2,0,5,Preliminar,2017
0,0.98,0.98,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,13,850,1,13,1,102,DEN,0,1,Preliminar,2017
