"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,NA,NA,NA,NA,1,"Canada","Canadá",0,2,124,0,"2",1,0,"  ",0,0,"Preliminar",2017
0,0,0,0,0,1,"United States of America","Estados Unidos de América",0,2,840,1,"2",1,324460,"DEN",0,1,"Preliminar",2017
0,41.07,0.27,0.649350649,0,2,"Belize","Belice",0,2,84,1,"2",1,375,"DEN",1,154,"Preliminar",2017
0,7.89,NA,0,0,2,"Costa Rica","Costa Rica",0,2,188,NA,"2",1,4906,"DEN 1,2",0,387,"final",2017
0,1.72,NA,0,0,2,"El Salvador","El Salvador",0,2,222,NA,"2",1,6378,"DEN 2",0,110,"final",2017
0,0.39,NA,0,0,2,"Guatemala","Guatemala",0,2,320,NA,"2",1,16914,"DEN 1,2,3,4",0,66,"Preliminar",2017
0,2.37,NA,0.454545455,0,2,"Honduras","Honduras",0,2,340,NA,"2",1,9265,"DEN 1,2,3",1,220,"Preliminar",2017
0,0.56,0.03,0.139082058,0,2,"Mexico","México",0,2,484,36,"2",1,129163,"DEN 3",1,719,"Preliminar",2017
0,34.71,2.46,NA,0,2,"Nicaragua","Nicaragua",0,2,558,153,"2",1,6218,"DEN 2",NA,2158,"Preliminar",2017
0,5.76,2.24,0,0,2,"Panama","Panamá",0,2,591,92,"2",1,4099,"DEN 1,2",0,236,"Preliminar",2017
0,5.33,0.67,0.169779287,0,3,"Bolivia","Bolivia",0,2,68,74,"2",1,11052,"DEN",1,589,"Preliminar",2017
0,2.89,0.9,1.40944327,0,3,"Colombia","Colombia",0,2,170,442,"2",1,49066,"DEN 1,2,3,4",20,1419,"Preliminar",2017
0,1.15,1.15,0,0,3,"Ecuador","Ecuador",0,2,218,191,"2",1,16625,"DEN",0,191,"Preliminar",2017
0,1.9,0.33,0.816993464,0,3,"Peru","Perú",0,2,604,105,"2",1,32165,"DEN 2,3",5,612,"Preliminar",2017
0,0.89,NA,3.886925795,0,3,"Venezuela","Venezuela",0,2,862,NA,"2",1,31977,"DEN",11,283,"Preliminar",2017
0,0.01,0,0,0,4,"Argentina","Argentina",0,2,32,0,"2",1,44271,"DEN 1,3",0,3,"Preliminar",2017
0,14.7,0.04,0,0,4,"Paraguay","Paraguay",0,2,600,3,"2",1,6811,"DEN 1",0,1001,"Preliminar",2017
0,0,0,NA,NA,4,"Uruguay","Uruguay",0,2,858,0,"2",1,3457,"  ",0,0,"Preliminar",2017
0,0.46,0,6,0,5,"Dominican Republic","República Dominicana",0,2,214,0,"2",1,10767,"DEN",3,50,"Preliminar",2017
0,0,0,NA,NA,5,"Puerto Rico","Puerto Rico",NA,2,630,0,"2",1,3663,"  ",NA,0,"Preliminar",2017
0,0,0,NA,NA,6,"Virgin Islands (US)","Islas Vírgenes (EUA)",0,2,850,0,"2",1,102,"  ",0,0,"Preliminar",2017
0,0,0,NA,NA,6,"Anguilla","Anguila",0,2,660,0,"2",1,17,"  ",0,0,"Preliminar",2017
0,0,NA,NA,NA,6,"Aruba","Aruba",NA,2,533,NA,"2",1,115,"  ",0,0,"Preliminar",2017
0,0,0,NA,NA,6,"Bahamas","Bahamas",NA,2,44,0,"2",1,395,"  ",NA,0,"Preliminar",2017
