0,Incidence Rate (c),Lab Confirm Incidence rate,(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Country_sp,Deaths,EW,Iso3166,Confirmed,Epidemiological Week (a),Number of Records,Population x 1000,Serotype,Severe Dengue (d),Total of Dengue Cases (b),Type,Year
0,17.39,6.52,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,51,28,6,28,1,92,DEN,0,16,Preliminar,2015
0,,,,,6,Antigua and Barbuda,Antigua y Barbuda,,51,28,,-,1,95,  ,,,Preliminar,2018
0,103.19,3.19,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,51,28,3,44,1,94,DEN 2,0,97,Preliminar,2016
0,1.05,0.00,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,51,28,0,48,1,95,DEN,0,1,Preliminar,2017
0,3.54,0.00,0,0.000,6,Bahamas,Bahamas,0,51,44,0,36,1,395,DEN,0,14,Preliminar,2017
0,2.32,0.26,0,0.000,6,Bahamas,Bahamas,0,51,44,1,30,1,388,DEN,0,9,Preliminar,2015
0,,,,,6,Bahamas,Bahamas,,51,44,,-,1,395,  ,,,Preliminar,2018
0,226.97,19.34,0,0.000,6,Bahamas,Bahamas,0,51,44,76,29,1,393,DEN,0,892,Preliminar,2016
0,,,,,6,Barbados,Barbados,,51,52,,-,1,292,  ,,,Preliminar,2018
0,33.33,5.50,0,0.000,6,Barbados,Barbados,0,51,52,16,32,1,291,DEN 1,0,97,Preliminar,2015
0,473.88,137.80,0,0.000,6,Barbados,Barbados,0,51,52,401,40,1,291,DEN,0,1379,Preliminar,2016
0,136.30,29.11,0,0.000,6,Barbados,Barbados,0,51,52,85,40,1,292,DEN,0,398,Preliminar,2017
0,787.47,12.53,0.067727735,0.000,2,Belize,Belice,0,51,84,47,51,1,375,DEN,2,2953,Preliminar,2017
0,80.46,31.61,0,0.000,2,Belize,Belice,0,51,84,110,32,1,348,DEN 2,0,280,Preliminar,2015
0,,,,,2,Belize,Belice,,51,84,,-,1,375,  ,,,Preliminar,2018
0,52.32,0.27,0,0.000,2,Belize,Belice,0,51,84,1,46,1,367,DEN 3,0,192,Preliminar,2016
0,,,,,6,Virgin Islands (UK),Islas Vírgenes (RU),,51,92,,-,1,35,  ,,,Preliminar,2018
0,312.12,312.12,0.970873786,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,51,92,103,40,1,33,DEN,1,103,Preliminar,2015
0,247.06,238.24,0,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,51,92,81,40,1,34,DEN,0,84,Preliminar,2016
0,191.43,191.43,0,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,51,92,67,48,1,35,DEN,0,67,Preliminar,2017
0,,,,,1,Canada,Canadá,0,51,124,0,51,1,0,  ,0,0,Final,2016
0,,,,,1,Canada,Canadá,0,51,124,0,51,1,0,  ,0,0,Preliminar,2017
0,,,,,1,Canada,Canadá,0,51,124,0,51,1,0,  ,0,0,Preliminar,2015
0,,,,,1,Canada,Canadá,0,51,124,0,3,1,0,  ,0,0,Preliminar,2018
0,256.14,3.51,0,0.000,6,Cayman Islands,Islas Caimán,0,51,136,2,44,1,57,DEN 3,0,146,Preliminar,2016
0,53.45,0.00,0,0.000,6,Cayman Islands,Islas Caimán,0,51,136,0,48,1,58,DEN,0,31,Preliminar,2017
0,,,,,6,Cayman Islands,Islas Caimán,,51,136,,-,1,58,  ,,,Preliminar,2018
0,476.30,0.00,0,0.000,2,Costa Rica,Costa Rica,0,51,188,0,51,1,4857,"DEN 1,2,3",0,23134,Final,2016
0,113.11,,0,0.000,2,Costa Rica,Costa Rica,0,51,188,,51,1,4906,"DEN 1,2",0,5549,final,2017
0,338.50,0.00,0.035435861,0.000,2,Costa Rica,Costa Rica,0,51,188,0,51,1,5002,"DEN 1,2,3",6,16932,Final,2015
