0,Incidence Rate (c),Lab Confirm Incidence rate,(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Country_sp,Deaths,EW,Iso3166,Confirmed,Epidemiological Week (a),Number of Records,Population x 1000,Serotype,Severe Dengue (d),Total of Dengue Cases (b),Type,Year
0,8.74,8.74,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,7,850,9,7,1,103,DEN,0,9,final,2016
0,0.01,0.00,0,0.000,4,Argentina,Argentina,0,7,32,1,3,1,44271,DEN 1,0,4,Preliminar,2018
0,,,,,1,Canada,Canadá,0,7,124,0,7,1,0,  ,0,0,Preliminar,2017
0,0.00,0.00,0,0.000,1,United States of America,Estados Unidos de América,0,7,840,9,7,1,324460,DEN,0,9,Preliminar,2017
0,174.93,1.07,0.304878049,0.000,2,Belize,Belice,0,7,84,4,7,1,375,DEN,2,656,Preliminar,2017
0,16.92,,0,0.000,2,Costa Rica,Costa Rica,0,7,188,,7,1,4906,"DEN 1,2",0,830,final,2017
0,7.26,0.16,0,0.000,2,El Salvador,El Salvador,0,7,222,10,7,1,6378,DEN 2,0,463,Preliminar,2017
0,1.78,,0,0.000,2,Guatemala,Guatemala,0,7,320,,7,1,16914,"DEN 1,2,3,4",0,301,Preliminar,2017
0,8.38,,1.417525773,0.000,2,Honduras,Honduras,0,7,340,,7,1,9265,"DEN 1,2,3",11,776,Preliminar,2017
0,2.68,0.29,0.403690888,0.000,2,Mexico,México,0,7,484,370,7,1,129163,DEN 3,14,3468,Preliminar,2017
0,125.14,7.27,,0.000,2,Nicaragua,Nicaragua,0,7,558,452,7,1,6218,DEN 2,,7781,Preliminar,2017
0,13.37,7.17,0.547445255,0.000,2,Panama,Panamá,0,7,591,294,7,1,4099,"DEN 1,2",3,548,Preliminar,2017
0,22.10,3.15,0.286532951,0.000,3,Bolivia,Bolivia,0,7,68,348,7,1,11052,DEN,7,2443,Preliminar,2017
0,11.61,2.99,1.281601124,0.000,3,Colombia,Colombia,0,7,170,1469,7,1,49066,"DEN 1,2,3,4",73,5696,Preliminar,2017
0,8.34,8.34,0.072150072,0.072,3,Ecuador,Ecuador,1,7,218,1386,7,1,16625,DEN,1,1386,Preliminar,2017
0,11.80,3.67,0.289702397,0.132,3,Peru,Perú,5,7,604,1181,7,1,32165,"DEN 2,3",11,3797,Preliminar,2017
0,3.76,,3.497085762,0.000,3,Venezuela,Venezuela,0,7,862,,7,1,31977,DEN,42,1201,Preliminar,2017
0,0.10,0.02,0,0.000,4,Argentina,Argentina,0,7,32,11,7,1,44271,"DEN 1,3",0,46,Preliminar,2017
0,23.02,0.15,0.018681113,0.010,4,Brazil,Brasil,5,7,76,310,7,1,209288,"DEN 1,2,3,4",9,48177,Preliminar,2017
0,56.35,0.47,0.026055237,0.000,4,Paraguay,Paraguay,0,7,600,32,7,1,6811,DEN 1,1,3838,Preliminar,2017
0,0.87,0.87,0,0.000,3,Ecuador,Ecuador,0,7,218,144,2,1,16625,DEN,0,144,Preliminar,2018
0,,,,,1,Canada,Canadá,0,7,124,0,3,1,0,  ,0,0,Preliminar,2018
0,1.67,,3.288672351,0.000,3,Colombia,Colombia,0,7,170,,3,1,49066,DEN,27,821,Preliminar,2018
0,0.32,,11.764705882,0.000,5,Dominican Republic,República Dominicana,0,7,214,,3,1,10767,DEN,4,34,Preliminar,2018
0,1.32,1.32,,0.000,4,Paraguay,Paraguay,0,7,600,90,1,1,6811,DEN 1,,90,Preliminar,2018
0,1.66,,1.313320826,0.000,3,Peru,Perú,0,7,604,,2,1,32165,DEN,7,533,Preliminar,2018
0,0.00,0.00,,,5,Puerto Rico,Puerto Rico,0,7,630,0,3,1,3663,  ,0,0,Preliminar,2018
0,0.00,0.00,0,0.000,1,United States of America,Estados Unidos de América,0,7,840,2,3,1,324460,DEN,0,2,Preliminar,2018
0,0.00,0.00,,,4,Uruguay,Uruguay,0,7,858,0,3,1,3457,  ,0,0,Preliminar,2018
0,0.00,0.00,,,4,Uruguay,Uruguay,0,7,858,0,7,1,3457,  ,0,0,Preliminar,2017
0,1.23,0.03,4.545454545,0.000,5,Dominican Republic,República Dominicana,0,7,214,3,7,1,10767,DEN,6,132,Preliminar,2017
0,0.05,0.05,0,0.000,5,Puerto Rico,Puerto Rico,0,7,630,2,7,1,3663,DEN 2,0,2,Preliminar,2017
0,0.98,0.98,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,7,850,1,7,1,102,DEN,0,1,Preliminar,2017
0,0.00,0.00,,,6,Anguilla,Anguila,0,7,660,0,7,1,17,  ,0,0,Preliminar,2017
