"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,"",NA,NA,NA,6,"Antigua and Barbuda","Antigua y Barbuda",NA,46,28,NA,"-",1,95,"  ",NA,NA,"Preliminar",2018
0,"",NA,NA,NA,6,"Bahamas","Bahamas",NA,46,44,NA,"-",1,395,"  ",NA,NA,"Preliminar",2018
0,"",NA,NA,NA,6,"Barbados","Barbados",NA,46,52,NA,"-",1,292,"  ",NA,NA,"Preliminar",2018
0,"",NA,NA,NA,2,"Belize","Belice",NA,46,84,NA,"-",1,375,"  ",NA,NA,"Preliminar",2018
0,"",NA,NA,NA,6,"Virgin Islands (UK)","Islas Vírgenes (RU)",NA,46,92,NA,"-",1,35,"  ",NA,NA,"Preliminar",2018
0,"",NA,NA,NA,1,"Canada","Canadá",0,46,124,0,"3",1,0,"  ",0,0,"Preliminar",2018
0,"",NA,NA,NA,6,"Cayman Islands","Islas Caimán",NA,46,136,NA,"-",1,58,"  ",NA,NA,"Preliminar",2018
0,"",NA,NA,NA,2,"Costa Rica","Costa Rica",NA,46,188,NA,"-",1,4906,"  ",NA,NA,"Preliminar",2018
0,"",NA,NA,NA,6,"Dominica","Dominica",NA,46,212,NA,"-",1,74,"  ",NA,NA,"Preliminar",2018
0,"2.56",0.13,0,0,2,"El Salvador","El Salvador",0,46,222,8,"3",1,6378,"DEN",0,163,"Preliminar",2018
0,"",NA,NA,NA,6,"Grenada","Granada",NA,46,308,NA,"-",1,112,"  ",NA,NA,"Preliminar",2018
0,"",NA,NA,NA,2,"Guatemala","Guatemala",NA,46,320,NA,"-",1,16914,"  ",NA,NA,"Preliminar",2018
0,"",NA,NA,NA,6,"Guyana","Guyana",NA,46,328,NA,"-",1,778,"  ",NA,NA,"Preliminar",2018
0,"",NA,NA,NA,6,"Haiti","Haití",NA,46,332,NA,"-",1,10981,"  ",NA,NA,"Preliminar",2018
0,"1.64",0,5.921052632,0,2,"Honduras","Honduras",0,46,340,0,"3",1,9265,"DEN",9,152,"Preliminar",2018
0,"",NA,NA,NA,6,"Jamaica","Jamaica",NA,46,388,NA,"-",1,2890,"  ",NA,NA,"Preliminar",2018
0,"0.50",0.01,0,0,2,"Mexico","México",0,46,484,17,"3",1,129163,"DEN 1,2",0,649,"Preliminar",2018
0,"",NA,NA,NA,6,"Montserrat","Montserrat",NA,46,500,NA,"-",1,5,"  ",NA,NA,"Preliminar",2018
0,"",NA,NA,NA,6,"Curaçao","Curazao",NA,46,531,NA,"-",1,150,"  ",NA,NA,"Preliminar",2018
0,"",NA,NA,NA,6,"Aruba","Aruba",NA,46,533,NA,"-",1,115,"  ",NA,NA,"Preliminar",2018
0,"",NA,NA,NA,6,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",NA,46,535,NA,"-",1,26,"  ",NA,NA,"Preliminar",2018
0,"30.73",0.9,NA,0,2,"Nicaragua","Nicaragua",0,46,558,56,"3",1,6218,"DEN",NA,1911,"Preliminar",2018
0,"",NA,NA,NA,2,"Panama","Panamá",NA,46,591,NA,"-",1,4099,"  ",NA,NA,"Preliminar",2018
0,"0.00",0,NA,NA,5,"Puerto Rico","Puerto Rico",0,46,630,0,"3",1,3663,"  ",0,0,"Preliminar",2018
0,"",NA,NA,NA,6,"Saint Barthelemy","San Bartolomé",NA,46,652,NA,"-",1,9,"  ",NA,NA,"Preliminar",2018
