0,Incidence Rate (c),Lab Confirm Incidence rate,(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Country_sp,Deaths,EW,Iso3166,Confirmed,Epidemiological Week (a),Number of Records,Population x 1000,Serotype,Severe Dengue (d),Total of Dengue Cases (b),Type,Year
0,15.22,6.52,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,24,28,6,20,1,92,DEN,0,14,Preliminar,2015
0,,,,,6,Antigua and Barbuda,Antigua y Barbuda,,24,28,,-,1,95,  ,,,Preliminar,2018
0,22.34,3.19,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,24,28,3,24,1,94,DEN 2,0,21,Preliminar,2016
0,1.05,0.00,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,24,28,0,24,1,95,DEN,0,1,Preliminar,2017
0,1.01,0.00,0,0.000,6,Bahamas,Bahamas,0,24,44,0,24,1,395,DEN,0,4,Preliminar,2017
0,1.29,0.26,0,0.000,6,Bahamas,Bahamas,0,24,44,1,12,1,388,DEN,0,5,Preliminar,2015
0,,,,,6,Bahamas,Bahamas,,24,44,,-,1,395,  ,,,Preliminar,2018
0,13.74,0.00,0,0.000,6,Bahamas,Bahamas,0,24,44,0,21,1,393,DEN,0,54,Preliminar,2016
0,,,,,6,Barbados,Barbados,,24,52,,-,1,292,  ,,,Preliminar,2018
0,33.33,5.50,0,0.000,6,Barbados,Barbados,0,24,52,16,20,1,291,DEN 1,0,97,Preliminar,2015
0,378.35,82.82,0,0.000,6,Barbados,Barbados,0,24,52,241,24,1,291,DEN,0,1101,Preliminar,2016
0,51.71,9.93,0,0.000,6,Barbados,Barbados,0,24,52,29,20,1,292,DEN,0,151,Preliminar,2017
0,486.93,5.07,0.109529025,0.000,2,Belize,Belice,0,24,84,19,24,1,375,DEN,2,1826,Preliminar,2017
0,31.61,31.61,0,0.000,2,Belize,Belice,0,24,84,110,16,1,348,DEN 2,0,110,Preliminar,2015
0,,,,,2,Belize,Belice,,24,84,,-,1,375,  ,,,Preliminar,2018
0,6.81,0.27,0,0.000,2,Belize,Belice,0,24,84,1,19,1,367,DEN 3,0,25,Preliminar,2016
0,,,,,6,Virgin Islands (UK),Islas Vírgenes (RU),,24,92,,-,1,35,  ,,,Preliminar,2018
0,118.18,81.82,0,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,24,92,27,20,1,33,DEN,0,39,Preliminar,2015
0,152.94,152.94,0,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,24,92,52,24,1,34,DEN,0,52,Preliminar,2016
0,80.00,80.00,0,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,24,92,28,20,1,35,DEN,0,28,Preliminar,2017
0,,,,,1,Canada,Canadá,0,24,124,0,24,1,0,  ,0,0,Final,2016
0,,,,,1,Canada,Canadá,0,24,124,0,24,1,0,  ,0,0,Preliminar,2017
0,,,,,1,Canada,Canadá,0,24,124,0,24,1,0,  ,0,0,Preliminar,2015
0,,,,,1,Canada,Canadá,0,24,124,0,3,1,0,  ,0,0,Preliminar,2018
0,68.42,1.75,0,0.000,6,Cayman Islands,Islas Caimán,0,24,136,1,24,1,57,DEN 3,0,39,Preliminar,2016
0,20.69,0.00,0,0.000,6,Cayman Islands,Islas Caimán,0,24,136,0,24,1,58,DEN,0,12,Preliminar,2017
0,,,,,6,Cayman Islands,Islas Caimán,,24,136,,-,1,58,  ,,,Preliminar,2018
0,186.43,0.00,0,0.000,2,Costa Rica,Costa Rica,0,24,188,0,24,1,4857,"DEN 1,2,3",0,9055,Final,2016
0,44.46,,0,0.000,2,Costa Rica,Costa Rica,0,24,188,,24,1,4906,"DEN 1,2",0,2181,final,2017
0,34.15,0.00,0,0.000,2,Costa Rica,Costa Rica,0,24,188,0,24,1,5002,"DEN 1,2,3",0,1708,Final,2015
0,,,,,2,Costa Rica,Costa Rica,,24,188,,-,1,4906,  ,,,Preliminar,2018
0,13.51,0.00,0,0.000,6,Dominica,Dominica,0,24,212,0,8,1,74,DEN,0,10,Preliminar,2017
0,33.78,2.70,0,0.000,6,Dominica,Dominica,0,24,212,2,24,1,74,DEN,0,25,Preliminar,2015
0,,,,,6,Dominica,Dominica,,24,212,,-,1,74,  ,,,Preliminar,2018
0,317.57,0.00,0,0.000,6,Dominica,Dominica,0,24,212,0,24,1,74,DEN,0,235,Preliminar,2016
0,347.30,0.00,0,0.000,6,Dominica,Dominica,0,24,212,0,24,1,74,0,0,257,Preliminar,2016
