"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,"","",NA,NA,6,"Antigua and Barbuda","Antigua y Barbuda",NA,24,28,NA,"-",1,95,"  ",NA,NA,"Preliminar",2018
0,"","",NA,NA,6,"Bahamas","Bahamas",NA,24,44,NA,"-",1,395,"  ",NA,NA,"Preliminar",2018
0,"","",NA,NA,6,"Barbados","Barbados",NA,24,52,NA,"-",1,292,"  ",NA,NA,"Preliminar",2018
0,"","",NA,NA,2,"Belize","Belice",NA,24,84,NA,"-",1,375,"  ",NA,NA,"Preliminar",2018
0,"","",NA,NA,6,"Virgin Islands (UK)","Islas Vírgenes (RU)",NA,24,92,NA,"-",1,35,"  ",NA,NA,"Preliminar",2018
0,"","",NA,NA,1,"Canada","Canadá",0,24,124,0,"3",1,0,"  ",0,0,"Preliminar",2018
0,"","",NA,NA,6,"Cayman Islands","Islas Caimán",NA,24,136,NA,"-",1,58,"  ",NA,NA,"Preliminar",2018
0,"","",NA,NA,2,"Costa Rica","Costa Rica",NA,24,188,NA,"-",1,4906,"  ",NA,NA,"Preliminar",2018
0,"","",NA,NA,6,"Dominica","Dominica",NA,24,212,NA,"-",1,74,"  ",NA,NA,"Preliminar",2018
0,"2.56","0.13",0,0,2,"El Salvador","El Salvador",0,24,222,8,"3",1,6378,"DEN",0,163,"Preliminar",2018
0,"","",NA,NA,6,"Grenada","Granada",NA,24,308,NA,"-",1,112,"  ",NA,NA,"Preliminar",2018
0,"","",NA,NA,2,"Guatemala","Guatemala",NA,24,320,NA,"-",1,16914,"  ",NA,NA,"Preliminar",2018
0,"","",NA,NA,6,"Guyana","Guyana",NA,24,328,NA,"-",1,778,"  ",NA,NA,"Preliminar",2018
0,"","",NA,NA,6,"Haiti","Haití",NA,24,332,NA,"-",1,10981,"  ",NA,NA,"Preliminar",2018
0,"1.64","0.00",5.921052632,0,2,"Honduras","Honduras",0,24,340,0,"3",1,9265,"DEN",9,152,"Preliminar",2018
0,"","",NA,NA,6,"Jamaica","Jamaica",NA,24,388,NA,"-",1,2890,"  ",NA,NA,"Preliminar",2018
0,"0.50","0.01",0,0,2,"Mexico","México",0,24,484,17,"3",1,129163,"DEN 1,2",0,649,"Preliminar",2018
0,"","",NA,NA,6,"Montserrat","Montserrat",NA,24,500,NA,"-",1,5,"  ",NA,NA,"Preliminar",2018
0,"","",NA,NA,6,"Curaçao","Curazao",NA,24,531,NA,"-",1,150,"  ",NA,NA,"Preliminar",2018
0,"","",NA,NA,6,"Aruba","Aruba",NA,24,533,NA,"-",1,115,"  ",NA,NA,"Preliminar",2018
0,"","",NA,NA,6,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",NA,24,535,NA,"-",1,26,"  ",NA,NA,"Preliminar",2018
0,"30.73","0.90",NA,0,2,"Nicaragua","Nicaragua",0,24,558,56,"3",1,6218,"DEN",NA,1911,"Preliminar",2018
0,"","",NA,NA,2,"Panama","Panamá",NA,24,591,NA,"-",1,4099,"  ",NA,NA,"Preliminar",2018
0,"0.00","0.00",NA,NA,5,"Puerto Rico","Puerto Rico",0,24,630,0,"3",1,3663,"  ",0,0,"Preliminar",2018
0,"","",NA,NA,6,"Saint Barthelemy","San Bartolomé",NA,24,652,NA,"-",1,9,"  ",NA,NA,"Preliminar",2018
0,"","",NA,NA,6,"Saint Kitts and Nevis","Saint Kitts y Nevis",NA,24,659,NA,"-",1,53,"  ",NA,NA,"Preliminar",2018
0,"","",NA,NA,6,"Anguilla","Anguila",NA,24,660,NA,"-",1,17,"  ",NA,NA,"Preliminar",2018
0,"","",NA,NA,6,"Saint Lucia","Santa Lucía",NA,24,662,NA,"-",1,165,"  ",NA,NA,"Preliminar",2018
0,"","",NA,NA,6,"Saint Vincent and the Grenadines","San Vicente y las Granadinas",NA,24,670,NA,"-",1,102,"  ",NA,NA,"Preliminar",2018
0,"","",NA,NA,6,"Suriname","Suriname",NA,24,740,NA,"-",1,563,"  ",NA,NA,"Preliminar",2018
0,"","",NA,NA,6,"Trinidad and Tobago","Trinidad y Tobago",NA,24,780,NA,"-",1,1369,"  ",NA,NA,"Preliminar",2018
