0,Incidence Rate (c),Lab Confirm Incidence rate,(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Country_sp,Deaths,EW,Iso3166,Confirmed,Epidemiological Week (a),Number of Records,Population x 1000,Serotype,Severe Dengue (d),Total of Dengue Cases (b),Type,Year
0,2.91,2.91,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,3,850,3,3,1,103,DEN,0,3,final,2016
0,0.01,0.00,0,0.000,4,Argentina,Argentina,0,3,32,1,3,1,44271,DEN 1,0,4,Preliminar,2018
0,,,,,1,Canada,Canadá,0,3,124,0,3,1,0,  ,0,0,Preliminar,2017
0,0.00,0.00,0,0.000,1,United States of America,Estados Unidos de América,0,3,840,2,3,1,324460,DEN,0,2,Preliminar,2017
0,61.87,0.80,0.431034483,0.000,2,Belize,Belice,0,3,84,3,3,1,375,DEN,1,232,Preliminar,2017
0,10.35,,0,0.000,2,Costa Rica,Costa Rica,0,3,188,,3,1,4906,"DEN 1,2",0,508,final,2017
0,2.93,,0,0.000,2,El Salvador,El Salvador,0,3,222,,3,1,6378,DEN 2,0,187,Preliminar,2017
0,0.74,,0,0.000,2,Guatemala,Guatemala,0,3,320,,3,1,16914,"DEN 1,2,3,4",0,126,Preliminar,2017
0,3.77,,0.859598854,0.000,2,Honduras,Honduras,0,3,340,,3,1,9265,"DEN 1,2,3",3,349,Preliminar,2017
0,1.05,0.07,0.147383935,0.000,2,Mexico,México,0,3,484,84,3,1,129163,DEN 3,2,1357,Preliminar,2017
0,51.19,3.65,,0.000,2,Nicaragua,Nicaragua,0,3,558,227,3,1,6218,DEN 2,,3183,Preliminar,2017
0,6.86,2.54,0,0.000,2,Panama,Panamá,0,3,591,104,3,1,4099,"DEN 1,2",0,281,Preliminar,2017
0,8.32,1.00,0.326441785,0.000,3,Bolivia,Bolivia,0,3,68,110,3,1,11052,DEN,3,919,Preliminar,2017
0,4.87,1.38,1.338352154,0.000,3,Colombia,Colombia,0,3,170,677,3,1,49066,"DEN 1,2,3,4",32,2391,Preliminar,2017
0,2.20,2.20,0.273224044,0.000,3,Ecuador,Ecuador,0,3,218,366,3,1,16625,DEN,1,366,Preliminar,2017
0,3.39,0.79,0.458295142,0.000,3,Peru,Perú,0,3,604,253,3,1,32165,"DEN 2,3",5,1091,Preliminar,2017
0,1.53,,4.089979550,0.000,3,Venezuela,Venezuela,0,3,862,,3,1,31977,DEN,20,489,Preliminar,2017
0,0.02,0.00,0,0.000,4,Argentina,Argentina,0,3,32,1,3,1,44271,"DEN 1,3",0,8,Preliminar,2017
0,23.70,0.18,0,0.000,4,Paraguay,Paraguay,0,3,600,12,3,1,6811,DEN 1,0,1614,Preliminar,2017
0,0.87,0.87,0,0.000,3,Ecuador,Ecuador,0,3,218,144,2,1,16625,DEN,0,144,Preliminar,2018
0,,,,,1,Canada,Canadá,0,3,124,0,3,1,0,  ,0,0,Preliminar,2018
0,1.67,,3.288672351,0.000,3,Colombia,Colombia,0,3,170,,3,1,49066,DEN,27,821,Preliminar,2018
0,0.32,,11.764705882,0.000,5,Dominican Republic,República Dominicana,0,3,214,,3,1,10767,DEN,4,34,Preliminar,2018
0,1.32,1.32,,0.000,4,Paraguay,Paraguay,0,3,600,90,1,1,6811,DEN 1,,90,Preliminar,2018
0,1.66,,1.313320826,0.000,3,Peru,Perú,0,3,604,,2,1,32165,DEN,7,533,Preliminar,2018
0,0.00,0.00,,,5,Puerto Rico,Puerto Rico,0,3,630,0,3,1,3663,  ,0,0,Preliminar,2018
0,0.00,0.00,0,0.000,1,United States of America,Estados Unidos de América,0,3,840,2,3,1,324460,DEN,0,2,Preliminar,2018
0,0.00,0.00,,,4,Uruguay,Uruguay,0,3,858,0,3,1,3457,  ,0,0,Preliminar,2018
0,0.00,0.00,,,4,Uruguay,Uruguay,0,3,858,0,3,1,3457,  ,0,0,Preliminar,2017
0,0.63,0.00,5.882352941,0.000,5,Dominican Republic,República Dominicana,0,3,214,0,3,1,10767,DEN,4,68,Preliminar,2017
0,0.00,0.00,,,5,Puerto Rico,Puerto Rico,,3,630,0,3,1,3663,  ,,0,Preliminar,2017
0,0.00,0.00,,,6,Virgin Islands (US),Islas Vírgenes (EUA),0,3,850,0,3,1,102,  ,0,0,Preliminar,2017
0,0.00,0.00,,,6,Anguilla,Anguila,0,3,660,0,3,1,17,  ,0,0,Preliminar,2017
0,0.00,,,,6,Aruba,Aruba,,3,533,,3,1,115,  ,0,0,Preliminar,2017
0,0.00,0.00,,,6,Bahamas,Bahamas,,3,44,0,3,1,395,  ,,0,Preliminar,2017
0,0.00,0.00,,,6,Bermuda,Bermuda,0,3,60,0,3,1,71,  ,0,0,Preliminar,2017
0,1.78,0.00,0,0.000,6,Guadeloupe,Guadalupe,0,3,312,0,3,1,450,DEN,0,8,Preliminar,2017
0,2.56,0.13,0,0.000,2,El Salvador,El Salvador,0,3,222,8,3,1,6378,DEN,0,163,Preliminar,2018
0,0.14,0.00,0,0.000,6,Jamaica,Jamaica,0,3,388,0,3,1,2890,DEN,0,4,Preliminar,2017
0,0.00,0.00,,,6,Martinique,Martinica,0,3,474,0,3,1,385,  ,0,0,Preliminar,2017
0,0.00,0.00,,,6,Montserrat,Montserrat,0,3,500,0,3,1,5,  ,0,0,Preliminar,2017
0,44.44,0.00,0,0.000,6,Saint Barthelemy,San Bartolomé,0,3,652,0,3,1,9,DEN,0,4,Preliminar,2017
0,0.00,0.00,,,6,Saint Lucia,Santa Lucía,0,3,662,0,3,1,165,  ,0,0,Preliminar,2017
0,66.67,0.00,0,0.000,6,Saint Martin,Isla de San Martín (Francia),0,3,663,0,3,1,42,DEN,0,28,Preliminar,2017
0,0.22,0.01,0,0.000,4,Argentina,Argentina,0,3,32,3,3,1,42155,"DEN 1,4",0,94,Preliminar,2015
0,0.77,0.00,0,0.000,6,Bahamas,Bahamas,0,3,44,0,2,1,388,DEN,0,3,Preliminar,2015
0,18.54,2.58,0.034432525,0.016,4,Brazil,Brasil,6,3,76,5248,3,1,203657,"DEN 1,2,3,4",13,37755,Preliminar,2015
0,,,,,1,Canada,Canadá,0,3,124,0,3,1,0,  ,0,0,Preliminar,2015
