"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,"103.19",3.19,0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,51,28,3,"44",1,94,"DEN 2",0,97,"Preliminar",2016
0,"226.97",19.34,0,0,6,"Bahamas","Bahamas",0,51,44,76,"29",1,393,"DEN",0,892,"Preliminar",2016
0,"473.88",137.8,0,0,6,"Barbados","Barbados",0,51,52,401,"40",1,291,"DEN",0,1379,"Preliminar",2016
0,"52.32",0.27,0,0,2,"Belize","Belice",0,51,84,1,"46",1,367,"DEN 3",0,192,"Preliminar",2016
0,"247.06",238.24,0,0,6,"Virgin Islands (UK)","Islas Vírgenes (RU)",0,51,92,81,"40",1,34,"DEN",0,84,"Preliminar",2016
0,"",NA,NA,NA,1,"Canada","Canadá",0,51,124,0,"51",1,0,"  ",0,0,"Final",2016
0,"256.14",3.51,0,0,6,"Cayman Islands","Islas Caimán",0,51,136,2,"44",1,57,"DEN 3",0,146,"Preliminar",2016
0,"476.30",0,0,0,2,"Costa Rica","Costa Rica",0,51,188,0,"51",1,4857,"DEN 1,2,3",0,23134,"Final",2016
0,"381.08",0,0,0,6,"Dominica","Dominica",0,51,212,0,"32",1,74,"DEN",0,282,"Preliminar",2016
0,"429.73",0,0,0,6,"Dominica","Dominica",0,51,212,0,"32",1,74,"0",0,318,"Preliminar",2016
0,"141.38",2,2.370813672,0.012,2,"El Salvador","El Salvador",1,51,222,123,"51",1,6146,"DEN 2",206,8689,"Final",2016
0,"130.63",54.05,0,0,6,"Grenada","Granada",0,51,308,60,"40",1,111,"DEN 1",0,145,"Preliminar",2016
0,"51.47",1.98,0.547721711,0.012,2,"Guatemala","Guatemala",1,51,320,330,"47",1,16673,"DEN 1,2,3,4",47,8581,"Preliminar",2016
0,"39.30",39.3,0,0,6,"Guyana","Guyana",0,51,328,303,"16",1,771,"DEN",0,303,"Preliminar",2016
0,"",NA,NA,NA,6,"Haiti","Haití",NA,51,332,NA,"-",1,10848,"  ",NA,NA,"Preliminar",2016
0,"278.89",0.93,1.365964713,0.013,2,"Honduras","Honduras",3,51,340,76,"51",1,8190,"DEN",312,22841,"Preliminar",2016
0,"80.95",5.49,0.132216836,0,6,"Jamaica","Jamaica",0,51,388,154,"51",1,2803,"DEN 3,4",3,2269,"Preliminar",2016
0,"100.74",13.81,0.619694397,0.026,2,"Mexico","México",34,51,484,17761,"51",1,128632,"DEN 1,2,3,4",803,129580,"Final",2016
0,"500.00",0,0,0,6,"Montserrat","Montserrat",0,51,500,0,"48",1,5,"DEN",0,25,"Preliminar",2016
0,"829.82",68.42,0,0,6,"Aruba","Aruba",0,51,533,78,"41",1,114,"DEN",0,946,"Preliminar",2016
0,"1,426.23",106.78,0,0.018,2,"Nicaragua","Nicaragua",16,51,558,6567,"51",1,6150,"DEN 2",0,87713,"Preliminar",2016
0,"182.41",47.67,0.192360539,0.124,2,"Panama","Panamá",9,51,591,1902,"51",1,3990,"DEN 1,2,3",14,7278,"Preliminar",2016
0,"5.51",5.51,0,0,5,"Puerto Rico","Puerto Rico",0,51,630,203,"51",1,3681,"DEN 1,2,3,4",0,203,"Final",2016
0,"866.67",666.67,0,0,6,"Saint Barthelemy","San Bartolomé",0,51,652,60,"51",1,9,"DEN 1",0,78,"Preliminar",2016
0,"261.54",0,0,0,6,"Saint Kitts and Nevis","Saint Kitts y Nevis",0,51,659,0,"46",1,52,"DEN",0,136,"Preliminar",2016
0,"176.47",0,0,0,6,"Anguilla","Anguila",0,51,660,0,"44",1,17,"DEN",0,30,"Preliminar",2016
0,"90.85",29.88,0,0,6,"Saint Lucia","Santa Lucía",0,51,662,49,"36",1,164,"DEN 1",0,149,"Preliminar",2016
0,"103.66",29.88,0,0,6,"Saint Lucia","Santa Lucía",0,51,662,49,"36",1,164,"DEN 1",0,170,"Preliminar",2016
0,"232.35",6.86,0,0,6,"Saint Vincent and the Grenadines","San Vicente y las Granadinas",0,51,670,7,"44",1,102,"DEN",0,237,"Preliminar",2016
0,"2.37",0.18,0,0,6,"Suriname","Suriname",0,51,740,1,"46",1,548,"DEN 1",0,13,"Preliminar",2016
0,"131.94",0.66,0,0,6,"Trinidad and Tobago","Trinidad y Tobago",0,51,780,9,"48",1,1365,"DEN 1,3",0,1801,"Preliminar",2016
0,"813.73",813.73,0,0,6,"Turks and Caicos Islands","Islas Turcas y Caicos",0,51,796,415,"40",1,51,"DEN",0,415,"Preliminar",2016
