"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,"15.22","6.52",0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,21,28,6,"20",1,92,"DEN",0,14,"Preliminar",2015
0,"5.76","0.90",0,0,4,"Argentina","Argentina",0,21,32,379,"21",1,42155,"DEN 1,4",0,2428,"Preliminar",2015
0,"1.29","0.26",0,0,6,"Bahamas","Bahamas",0,21,44,1,"12",1,388,"DEN",0,5,"Preliminar",2015
0,"33.33","5.50",0,0,6,"Barbados","Barbados",0,21,52,16,"20",1,291,"DEN 1",0,97,"Preliminar",2015
0,"0.00","0.00",NA,NA,6,"Bermuda","Bermuda",0,21,60,0,"20",1,70,"  ",0,0,"Preliminar",2015
0,"501.34","2.58",0.072085908,0.037,4,"Brazil","Brasil",378,21,76,5248,"21",1,203657,"DEN 1,2,3,4",736,1021004,"Preliminar",2015
0,"31.61","31.61",0,0,2,"Belize","Belice",0,21,84,110,"16",1,348,"DEN 2",0,110,"Preliminar",2015
0,"118.18","81.82",0,0,6,"Virgin Islands (UK)","Islas Vírgenes (RU)",0,21,92,27,"20",1,33,"DEN",0,39,"Preliminar",2015
0,"","",NA,NA,1,"Canada","Canadá",0,21,124,0,"21",1,0,"  ",0,0,"Preliminar",2015
0,"0.04","0.04",0,0,4,"Chile","Chile",0,21,152,7,"9",1,17924,"DEN",0,7,"Preliminar",2015
0,"87.28","0.00",1.320903118,0.058,3,"Colombia","Colombia",25,21,170,0,"21",1,49529,"DEN 1,2,3,4",571,43228,"Preliminar",2015
0,"25.95","0.00",0,0,2,"Costa Rica","Costa Rica",0,21,188,0,"21",1,5002,"DEN 1,2,3",0,1298,"Final",2015
0,"13.51","2.70",0,0,6,"Dominica","Dominica",0,21,212,2,"5",1,74,"DEN",0,10,"Preliminar",2015
0,"70.22","2.55",0.105318589,0.018,3,"Ecuador","Ecuador",2,21,218,414,"17",1,16226,"DEN 1,2,3,4",12,11394,"Preliminar",2015
0,"80.38","13.46",0.484027106,0,2,"El Salvador","El Salvador",0,21,222,865,"21",1,6426,"DEN 1,2,3",25,5165,"Preliminar",2015
0,"359.92","89.31",0,0,6,"French Guiana","Guayana Francesa",0,21,254,234,"13",1,262,"DEN 1,2,4",0,943,"Preliminar",2015
0,"6.31","6.31",0,0,6,"Grenada","Granada",0,21,308,7,"20",1,111,"DEN",0,7,"Preliminar",2015
0,"7.45","1.06",0,0,6,"Guadeloupe","Guadalupe",0,21,312,5,"13",1,470,"DEN",0,35,"Preliminar",2015
0,"24.74","0.92",0.099453008,0.075,2,"Guatemala","Guatemala",3,21,320,150,"21",1,16255,"DEN 1,2,3,4",4,4022,"Preliminar",2015
0,"243.01","0.00",2.549948708,0,2,"Honduras","Honduras",0,21,340,0,"21",1,8424,"DEN",522,20471,"Preliminar",2015
0,"0.78","0.07",0,0,6,"Jamaica","Jamaica",0,21,388,2,"20",1,2813,"DEN 4",0,22,"Preliminar",2015
0,"7.39","1.23",0,0,6,"Martinique","Martinica",0,21,474,5,"13",1,406,"DEN",0,30,"Preliminar",2015
0,"24.35","3.25",2.833065547,0,2,"Mexico","México",0,21,484,4074,"21",1,125236,"DEN 1,2,3,4",864,30497,"Preliminar",2015
0,"170.67","2.38",0,0,2,"Nicaragua","Nicaragua",0,21,558,149,"21",1,6257,"DEN 2,3",0,10679,"Preliminar",2015
0,"12.56","8.35",0,0,2,"Panama","Panamá",0,21,591,333,"21",1,3988,"DEN 1,2,3",0,501,"Preliminar",2015
0,"466.46","57.71",0,0,4,"Paraguay","Paraguay",0,21,600,4059,"21",1,7033,"DEN 1,2,4",0,32806,"Preliminar",2015
0,"73.38","31.17",0.297384763,0.087,3,"Peru","Perú",20,21,604,9714,"21",1,31161,"DEN 2,3",68,22866,"Preliminar",2015
0,"20.79","0.60",0,0,5,"Puerto Rico","Puerto Rico",0,21,630,22,"21",1,3680,"DEN 1,2,3,4",0,765,"Preliminar",2015
0,"88.89","88.89",0,0,6,"Saint Barthelemy","San Bartolomé",0,21,652,8,"13",1,9,"DEN",0,8,"Preliminar",2015
0,"5.77","0.00",0,0,6,"Saint Kitts and Nevis","Saint Kitts y Nevis",0,21,659,0,"20",1,52,"DEN",0,3,"Preliminar",2015
0,"50.00","12.50",0,0,6,"Anguilla","Anguila",0,21,660,2,"20",1,16,"DEN",0,8,"Preliminar",2015
0,"4.27","2.44",0,0,6,"Saint Lucia","Santa Lucía",0,21,662,4,"11",1,164,"DEN 1",0,7,"Preliminar",2015
0,"246.34","102.44",0,0,6,"Saint Martin","Isla de San Martín (Francia)",0,21,663,42,"13",1,41,"DEN",0,101,"Preliminar",2015
0,"0.36","0.36",0,0,6,"Suriname","Suriname",0,21,740,2,"21",1,548,"DEN",0,2,"Preliminar",2015
0,"2.08","0.07",0,0,6,"Trinidad and Tobago","Trinidad y Tobago",0,21,780,1,"4",1,1347,"DEN 1",0,28,"Preliminar",2015
0,"132.00","132.00",0,0,6,"Turks and Caicos Islands","Islas Turcas y Caicos",0,21,796,66,"20",1,50,"DEN",0,66,"Preliminar",2015
0,"0.03","0.03",0,0,1,"United States of America","Estados Unidos de América",0,21,840,94,"21",1,325128,"DEN",0,94,"Preliminar",2015
