"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,"39.36",3.19,0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,39,28,3,"36",1,94,"DEN 2",0,37,"Preliminar",2016
0,"226.97",19.34,0,0,6,"Bahamas","Bahamas",0,39,44,76,"29",1,393,"DEN",0,892,"Preliminar",2016
0,"424.40",119.93,0,0,6,"Barbados","Barbados",0,39,52,349,"36",1,291,"DEN",0,1235,"Preliminar",2016
0,"15.26",0.27,0,0,2,"Belize","Belice",0,39,84,1,"32",1,367,"DEN 3",0,56,"Preliminar",2016
0,"238.24",238.24,0,0,6,"Virgin Islands (UK)","Islas Vírgenes (RU)",0,39,92,81,"36",1,34,"DEN",0,81,"Preliminar",2016
0,"",NA,NA,NA,1,"Canada","Canadá",0,39,124,0,"39",1,0,"  ",0,0,"Final",2016
0,"189.47",1.75,0,0,6,"Cayman Islands","Islas Caimán",0,39,136,1,"36",1,57,"DEN 3",0,108,"Preliminar",2016
0,"388.61",0,0,0,2,"Costa Rica","Costa Rica",0,39,188,0,"39",1,4857,"DEN 1,2,3",0,18875,"Final",2016
0,"381.08",0,0,0,6,"Dominica","Dominica",0,39,212,0,"32",1,74,"DEN",0,282,"Preliminar",2016
0,"429.73",0,0,0,6,"Dominica","Dominica",0,39,212,0,"32",1,74,"0",0,318,"Preliminar",2016
0,"122.21",1.77,2.423112768,0.013,2,"El Salvador","El Salvador",1,39,222,109,"39",1,6146,"DEN 2",182,7511,"Final",2016
0,"103.60",21.62,0,0,6,"Grenada","Granada",0,39,308,24,"28",1,111,"DEN 1",0,115,"Preliminar",2016
0,"43.06",1.98,0.543251149,0.014,2,"Guatemala","Guatemala",1,39,320,330,"38",1,16673,"DEN 1,2,3,4",39,7179,"Preliminar",2016
0,"39.30",39.3,0,0,6,"Guyana","Guyana",0,39,328,303,"16",1,771,"DEN",0,303,"Preliminar",2016
0,"",NA,NA,NA,6,"Haiti","Haití",NA,39,332,NA,"-",1,10848,"  ",NA,NA,"Preliminar",2016
0,"248.11",0.93,1.289370079,0.01,2,"Honduras","Honduras",2,39,340,76,"38",1,8190,"DEN",262,20320,"Preliminar",2016
0,"56.01",3.64,0.127388535,0,6,"Jamaica","Jamaica",0,39,388,102,"35",1,2803,"DEN 3,4",2,1570,"Preliminar",2016
0,"69.09",8.26,0.658227848,0.012,2,"Mexico","México",11,39,484,10622,"39",1,128632,"DEN 1,2,3,4",585,88875,"Final",2016
0,"80.00",0,0,0,6,"Montserrat","Montserrat",0,39,500,0,"28",1,5,"DEN",0,4,"Preliminar",2016
0,"806.14",66.67,0,0,6,"Aruba","Aruba",0,39,533,76,"39",1,114,"DEN",0,919,"Preliminar",2016
0,"1,127.14",84.39,0,0.023,2,"Nicaragua","Nicaragua",16,39,558,5190,"38",1,6150,"DEN 2",0,69319,"Preliminar",2016
0,"100.50",29.1,0.29925187,0.224,2,"Panama","Panamá",9,39,591,1161,"39",1,3990,"DEN 1,2,3",12,4010,"Preliminar",2016
0,"5.08",5.08,0,0,5,"Puerto Rico","Puerto Rico",0,39,630,187,"39",1,3681,"DEN 1,2,3,4",0,187,"Final",2016
0,"866.67",644.44,0,0,6,"Saint Barthelemy","San Bartolomé",0,39,652,58,"39",1,9,"DEN 1",0,78,"Preliminar",2016
0,"63.46",0,0,0,6,"Saint Kitts and Nevis","Saint Kitts y Nevis",0,39,659,0,"36",1,52,"DEN",0,33,"Preliminar",2016
0,"88.24",0,0,0,6,"Anguilla","Anguila",0,39,660,0,"32",1,17,"DEN",0,15,"Preliminar",2016
