"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,8.74,8.74,0,0,6,"Virgin Islands (US)","Islas Vírgenes (EUA)",0,7,850,9,"7",1,103,"DEN",0,9,"final",2016
0,0.06,0.06,0,0,1,"United States of America","Estados Unidos de América",0,7,840,205,"7",1,324119,"DEN",0,205,"Final",2016
0,2.13,2.13,0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,7,28,2,"4",1,94,"DEN",0,2,"Preliminar",2016
0,31.96,11.45,0,0,4,"Argentina","Argentina",0,7,32,5022,"7",1,43847,"DEN 1,4",0,14013,"Final",2016
0,69.42,69.42,0,0,6,"Barbados","Barbados",0,7,52,202,"4",1,291,"DEN",0,202,"Preliminar",2016
0,202.4,4.94,0.027112346,0.014,4,"Brazil","Brasil",60,7,76,10352,"7",1,209568,"DEN 1,2,3,4",115,424161,"Preliminar",2016
0,NA,NA,NA,NA,1,"Canada","Canadá",0,7,124,0,"7",1,0,"  ",0,0,"Final",2016
0,46.41,13.27,1.337348331,0,3,"Colombia","Colombia",0,7,170,6457,"7",1,48654,"DEN 1,2,3,4",302,22582,"Preliminar",2016
0,103.03,0,0,0,2,"Costa Rica","Costa Rica",0,7,188,0,"7",1,4857,"DEN1,2,3",0,5004,"Final",2016
0,144.59,0,0,0,6,"Dominica","Dominica",0,7,212,0,"4",1,74,"DEN",0,107,"Preliminar",2016
0,21.53,0,12.036633232,0.48,5,"Dominican Republic","República Dominicana",11,7,214,0,"7",1,10649,"DEN",276,2293,"Preliminar",2016
0,15.5,15.5,0.157480315,0,3,"Ecuador","Ecuador",0,7,218,2540,"7",1,16385,"DEN 1,2,4",4,2540,"Preliminar",2016
0,35.18,0.67,2.081406105,0,2,"El Salvador","El Salvador",0,7,222,41,"7",1,6146,"DEN 2",45,2162,"Final",2016
0,197.46,5.43,0,0,6,"French Guiana","Guayana Francesa",0,7,254,15,"4",1,276,"DEN 1,2",0,545,"Preliminar",2016
0,0.9,0.9,0,0,6,"Grenada","Granada",0,7,308,1,"4",1,111,"DEN 1",0,1,"Preliminar",2016
0,1.91,1.91,0,0,6,"Guadeloupe","Guadalupe",0,7,312,9,"4",1,471,"DEN",0,9,"Preliminar",2016
