"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,0.13,0,0,0,4,"Argentina","Argentina",0,2,32,0,"1",1,42155,"DEN 1,4",0,55,"Preliminar",2015
0,0.77,0,0,0,6,"Bahamas","Bahamas",0,2,44,0,"2",1,388,"DEN",0,3,"Preliminar",2015
0,NA,NA,NA,NA,1,"Canada","Canadá",0,2,124,0,"2",1,0,"  ",0,0,"Preliminar",2015
0,2.97,0,0.475866757,0,3,"Colombia","Colombia",0,2,170,0,"1",1,49529,"DEN 1,2,3,4",7,1471,"Preliminar",2015
0,5.66,0,0,0,2,"Costa Rica","Costa Rica",0,2,188,0,"2",1,5002,"DEN 1,2,3",0,283,"Final",2015
0,5.14,0,18.181818182,0,2,"El Salvador","El Salvador",0,2,222,0,"2",1,6426,"DEN 1,2,3",60,330,"Preliminar",2015
0,4.26,0.21,0,0,6,"Guadeloupe","Guadalupe",0,2,312,1,"2",1,470,"DEN",0,20,"Preliminar",2015
0,1.82,0,0,0,2,"Guatemala","Guatemala",0,2,320,0,"2",1,16255,"DEN 1,2,3,4",0,296,"Preliminar",2015
0,22.95,0,2.224521469,0,2,"Honduras","Honduras",0,2,340,0,"2",1,8424,"DEN",43,1933,"Preliminar",2015
0,7.39,7.39,0,0,6,"Martinique","Martinica",0,2,474,30,"2",1,406,"DEN",0,30,"Preliminar",2015
0,1.14,0.12,3.212290503,0,2,"Mexico","México",0,2,484,155,"2",1,125236,"DEN 1,2,3,4",46,1432,"Preliminar",2015
0,22.02,0.46,0,0,2,"Nicaragua","Nicaragua",0,2,558,29,"2",1,6257,"DEN 2,3",0,1378,"Preliminar",2015
0,8.55,0.04,0,0,4,"Paraguay","Paraguay",0,2,600,3,"2",1,7033,"DEN 1,2,4",0,601,"Preliminar",2015
0,1.8,0.32,0,0,3,"Peru","Perú",0,2,604,100,"2",1,31161,"DEN 2,3",0,560,"Preliminar",2015
0,88.89,88.89,0,0,6,"Saint Barthelemy","San Bartolomé",0,2,652,8,"2",1,9,"DEN",0,8,"Preliminar",2015
0,63.41,63.41,0,0,6,"Saint Martin","Isla de San Martín (Francia)",0,2,663,26,"2",1,41,"DEN",0,26,"Preliminar",2015
0,0,0,NA,NA,1,"United States of America","Estados Unidos de América",0,2,840,0,"2",1,325128,"  ",0,0,"Preliminar",2015
0,0,0,NA,NA,6,"Virgin Islands (US)","Islas Vírgenes (EUA)",0,2,850,0,"2",1,104,"  ",0,0,"final",2015
0,0,0,NA,NA,4,"Uruguay","Uruguay",0,2,858,0,"2",1,3430,"  ",0,0,"Preliminar",2015
0,1.84,NA,0.492610837,NA,3,"Bolivia","Bolivia",NA,2,68,NA,"2",1,11025,"DEN",1,203,"Final",2015
0,NA,NA,NA,NA,6,"Antigua and Barbuda","Antigua y Barbuda",NA,2,28,NA,"-",1,92,"  ",NA,NA,"Preliminar",2015
0,NA,NA,NA,NA,3,"Ecuador","Ecuador",NA,2,218,NA,"-",1,16226,"  ",NA,NA,"Preliminar",2015
0,NA,NA,NA,NA,3,"Venezuela","Venezuela",NA,2,862,NA,"-",1,31293,"  ",NA,NA,"Preliminar",2015
0,NA,NA,NA,NA,6,"Bermuda","Bermuda",NA,2,60,NA,"-",1,70,"  ",NA,NA,"Preliminar",2015
0,NA,NA,NA,NA,6,"Montserrat","Montserrat",NA,2,500,NA,"-",1,5,"  ",NA,NA,"Preliminar",2015
0,NA,NA,NA,NA,5,"Cuba","Cuba",NA,2,192,NA,"-",1,11249,"  ",NA,NA,"Preliminar",2015
0,NA,NA,NA,NA,6,"Saint Kitts and Nevis","Saint Kitts y Nevis",NA,2,659,NA,"-",1,52,"  ",NA,NA,"Preliminar",2015
0,NA,NA,NA,NA,2,"Belize","Belice",NA,2,84,NA,"-",1,348,"  ",NA,NA,"Preliminar",2015
0,NA,NA,NA,NA,6,"Aruba","Aruba",NA,2,533,NA,"-",1,112,"  ",NA,NA,"Preliminar",2015
0,NA,NA,NA,NA,6,"Virgin Islands (UK)","Islas Vírgenes (RU)",NA,2,92,NA,"-",1,33,"  ",NA,NA,"Preliminar",2015
0,NA,NA,NA,NA,6,"Turks and Caicos Islands","Islas Turcas y Caicos",NA,2,796,NA,"-",1,50,"  ",NA,NA,"Preliminar",2015
0,NA,NA,NA,NA,6,"Guyana","Guyana",NA,2,328,NA,"-",1,808,"  ",NA,NA,"Preliminar",2015
0,NA,NA,NA,NA,6,"Barbados","Barbados",NA,2,52,NA,"-",1,291,"  ",NA,NA,"Preliminar",2015
0,NA,NA,NA,NA,5,"Puerto Rico","Puerto Rico",NA,2,630,NA,"-",1,3680,"  ",NA,NA,"Preliminar",2015
0,NA,NA,NA,NA,6,"Suriname","Suriname",NA,2,740,NA,"-",1,548,"  ",NA,NA,"Preliminar",2015
0,NA,NA,NA,NA,6,"Dominica","Dominica",NA,2,212,NA,"-",1,74,"  ",NA,NA,"Preliminar",2015
0,NA,NA,NA,NA,6,"Saint Vincent and the Grenadines","San Vicente y las Granadinas",NA,2,670,NA,"-",1,103,"  ",NA,NA,"Preliminar",2015
0,NA,NA,NA,NA,6,"Haiti","Haití",NA,2,332,NA,"-",1,10604,"  ",NA,NA,"Preliminar",2015
0,NA,NA,NA,NA,2,"Panama","Panamá",NA,2,591,NA,"-",1,3988,"  ",NA,NA,"Preliminar",2015
