"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,0,0,NA,NA,6,"Antigua and Barbuda","Antigua y Barbuda",0,8,28,0,"4",1,92,"  ",0,0,"Preliminar",2015
0,0.92,0.02,0,0,4,"Argentina","Argentina",0,8,32,7,"8",1,42155,"DEN 1,4",0,387,"Preliminar",2015
0,0.77,0,0,0,6,"Bahamas","Bahamas",0,8,44,0,"2",1,388,"DEN",0,3,"Preliminar",2015
0,0,0,NA,NA,6,"Bermuda","Bermuda",0,8,60,0,"4",1,70,"  ",0,0,"Preliminar",2015
0,14.75,NA,1.59901599,NA,3,"Bolivia","Bolivia",NA,8,68,NA,"8",1,11025,"DEN",26,1626,"Final",2015
0,50.88,2.58,0.037638975,0.023,4,"Brazil","Brasil",24,8,76,5248,"6",1,203657,"DEN 1,2,3,4",39,103616,"Preliminar",2015
0,NA,NA,NA,NA,1,"Canada","Canadá",0,8,124,0,"8",1,0,"  ",0,0,"Preliminar",2015
0,0.04,0.04,0,0,4,"Chile","Chile",0,8,152,7,"8",1,17924,"DEN",0,7,"Preliminar",2015
0,36.03,0,1.507256121,0,3,"Colombia","Colombia",0,8,170,0,"8",1,49529,"DEN 1,2,3,4",269,17847,"Preliminar",2015
0,13.75,0,0,0,2,"Costa Rica","Costa Rica",0,8,188,0,"8",1,5002,"DEN 1,2,3",0,688,"Final",2015
0,13.51,2.7,0,0,6,"Dominica","Dominica",0,8,212,2,"5",1,74,"DEN",0,10,"Preliminar",2015
0,7.41,0,0.08312552,0,3,"Ecuador","Ecuador",0,8,218,0,"7",1,16226,"DEN 1,2,3,4",1,1203,"Preliminar",2015
0,22.8,2.97,0.409556314,0,2,"El Salvador","El Salvador",0,8,222,191,"8",1,6426,"DEN 1,2,3",6,1465,"Preliminar",2015
0,22.52,22.52,0,0,6,"French Guiana","Guayana Francesa",0,8,254,59,"8",1,262,"DEN 1,2,4",0,59,"Preliminar",2015
0,7.45,0.64,0,0,6,"Guadeloupe","Guadalupe",0,8,312,3,"8",1,470,"DEN",0,35,"Preliminar",2015
0,9.42,0.1,0.065316786,0.065,2,"Guatemala","Guatemala",1,8,320,17,"7",1,16255,"DEN 1,2,3,4",1,1531,"Preliminar",2015
0,76.7,0,4.039622349,0,2,"Honduras","Honduras",0,8,340,0,"8",1,8424,"DEN",261,6461,"Preliminar",2015
0,0.53,0,0,0,6,"Jamaica","Jamaica",0,8,388,0,"8",1,2813,"DEN 4",0,15,"Preliminar",2015
0,7.39,0.74,0,0,6,"Martinique","Martinica",0,8,474,3,"8",1,406,"DEN",0,30,"Preliminar",2015
0,6.51,1.03,3.841433481,0,2,"Mexico","México",0,8,484,1289,"8",1,125236,"DEN 1,2,3,4",313,8148,"Preliminar",2015
