"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,"39.36","3.19",0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,32,28,3,"28",1,94,"DEN 2",0,37,"Preliminar",2016
0,"226.97","19.34",0,0,6,"Bahamas","Bahamas",0,32,44,76,"29",1,393,"DEN",0,892,"Preliminar",2016
0,"378.35","82.82",0,0,6,"Barbados","Barbados",0,32,52,241,"24",1,291,"DEN",0,1101,"Preliminar",2016
0,"15.26","0.27",0,0,2,"Belize","Belice",0,32,84,1,"32",1,367,"DEN 3",0,56,"Preliminar",2016
0,"152.94","152.94",0,0,6,"Virgin Islands (UK)","Islas Vírgenes (RU)",0,32,92,52,"24",1,34,"DEN",0,52,"Preliminar",2016
0,"","",NA,NA,1,"Canada","Canadá",0,32,124,0,"32",1,0,"  ",0,0,"Final",2016
0,"91.23","91.23",0,0,6,"Cayman Islands","Islas Caimán",0,32,136,52,"30",1,57,"DEN 3",0,52,"Preliminar",2016
0,"296.25","0.00",0,0,2,"Costa Rica","Costa Rica",0,32,188,0,"32",1,4857,"DEN 1,2,3",0,14389,"Final",2016
0,"381.08","0.00",0,0,6,"Dominica","Dominica",0,32,212,0,"32",1,74,"DEN",0,282,"Preliminar",2016
0,"429.73","0.00",0,0,6,"Dominica","Dominica",0,32,212,0,"32",1,74,"0",0,318,"Preliminar",2016
0,"109.32","1.42",2.277124572,0.015,2,"El Salvador","El Salvador",1,32,222,87,"32",1,6146,"DEN 2",153,6719,"Final",2016
0,"103.60","21.62",0,0,6,"Grenada","Granada",0,32,308,24,"28",1,111,"DEN 1",0,115,"Preliminar",2016
0,"31.21","1.98",0.614911606,0,2,"Guatemala","Guatemala",0,32,320,330,"32",1,16673,"DEN 1,2,3,4",32,5204,"Preliminar",2016
0,"39.30","39.30",0,0,6,"Guyana","Guyana",0,32,328,303,"16",1,771,"DEN",0,303,"Preliminar",2016
0,"","",NA,NA,6,"Haiti","Haití",NA,32,332,NA,"-",1,10848,"  ",NA,NA,"Preliminar",2016
0,"225.73","1.05",1.28739114,0.005,2,"Honduras","Honduras",1,32,340,86,"32",1,8190,"DEN",238,18487,"Preliminar",2016
0,"48.31","3.64",0.147710487,0,6,"Jamaica","Jamaica",0,32,388,102,"28",1,2803,"DEN 3,4",2,1354,"Preliminar",2016
0,"40.76","5.18",0.812527418,0.019,2,"Mexico","México",10,32,484,6665,"32",1,128632,"DEN 1,2,3,4",426,52429,"Final",2016
0,"80.00","0.00",0,0,6,"Montserrat","Montserrat",0,32,500,0,"28",1,5,"DEN",0,4,"Preliminar",2016
0,"688.60","56.14",0,0,6,"Aruba","Aruba",0,32,533,64,"29",1,114,"DEN",0,785,"Preliminar",2016
0,"948.94","75.64",0,0.026,2,"Nicaragua","Nicaragua",15,32,558,4652,"32",1,6150,"DEN 2",0,58360,"Preliminar",2016
0,"71.40","27.07",0.175500176,0.14,2,"Panama","Panamá",4,32,591,1080,"32",1,3990,"DEN 1,2,3",5,2849,"Preliminar",2016
0,"4.97","4.97",0,0,5,"Puerto Rico","Puerto Rico",0,32,630,183,"32",1,3681,"DEN 1,2,3,4",0,183,"Final",2016
0,"6,444.44","1,011.11",0,0,6,"Saint Barthelemy","San Bartolomé",0,32,652,91,"16",1,9,"DEN 1",0,580,"Preliminar",2016
0,"50.00","0.00",0,0,6,"Saint Kitts and Nevis","Saint Kitts y Nevis",0,32,659,0,"32",1,52,"DEN",0,26,"Preliminar",2016
0,"88.24","0.00",0,0,6,"Anguilla","Anguila",0,32,660,0,"32",1,17,"DEN",0,15,"Preliminar",2016
0,"68.29","19.51",0,0,6,"Saint Lucia","Santa Lucía",0,32,662,32,"28",1,164,"DEN 1",0,112,"Preliminar",2016
0,"149.02","2.94",0,0,6,"Saint Vincent and the Grenadines","San Vicente y las Granadinas",0,32,670,3,"28",1,102,"DEN",0,152,"Preliminar",2016
0,"2.55","0.18",0,0,6,"Suriname","Suriname",0,32,740,1,"27",1,548,"DEN 1",0,14,"Preliminar",2016
0,"43.30","0.44",0,0,6,"Trinidad and Tobago","Trinidad y Tobago",0,32,780,6,"32",1,1365,"DEN 1,3",0,591,"Preliminar",2016
0,"537.25","537.25",0,0,6,"Turks and Caicos Islands","Islas Turcas y Caicos",0,32,796,274,"32",1,51,"DEN",0,274,"Preliminar",2016
0,"0.21","0.21",0,0,1,"United States of America","Estados Unidos de América",0,32,840,695,"32",1,324119,"DEN",0,695,"Final",2016
0,"8.74","8.74",0,0,6,"Virgin Islands (US)","Islas Vírgenes (EUA)",0,32,850,9,"32",1,103,"DEN",0,9,"final",2016
0,"512.20","2.44",0,0,6,"Saint Martin","Isla de San Martín (Francia)",0,32,663,1,"16",1,41,"DEN 2",0,210,"Preliminar",2016
0,"2.82","0.00",0,0,6,"Bermuda","Bermuda",0,32,60,0,"28",1,71,"DEN",0,2,"Preliminar",2016
0,"228.26","5.43",0,0,6,"French Guiana","Guayana Francesa",0,32,254,15,"14",1,276,"DEN 1,2",0,630,"Preliminar",2016
0,"27.60","4.88",0,0,6,"Guadeloupe","Guadalupe",0,32,312,23,"16",1,471,"DEN 1",0,130,"Preliminar",2016
0,"109.09","6.06",0,0,6,"Martinique","Martinica",0,32,474,24,"30",1,396,"DEN 1,2,3",0,432,"Preliminar",2016
0,"175.16","93.98",0,0.014,4,"Argentina","Argentina",11,32,32,41207,"30",1,43847,"DEN 1,4",0,76803,"Final",2016
0,"265.01","32.26",0.166354752,0,3,"Bolivia","Bolivia",0,32,68,3512,"32",1,10888,"DEN",48,28854,"Preliminar",2016
0,"686.45","120.66",0.055401585,0.04,4,"Brazil","Brasil",580,32,76,252864,"32",1,209568,"DEN 1,2,3,4",797,1438587,"Preliminar",2016
0,"0.22","0.00",0,0,4,"Chile","Chile",0,32,152,0,"8",1,18132,"DEN 1",0,40,"Preliminar",2016
0,"176.79","45.01",0.966133026,0.03,3,"Colombia","Colombia",26,32,170,21899,"32",1,48654,"DEN 1,2,3,4",831,86013,"Preliminar",2016
0,"74.06","74.06",0.271963079,0.025,3,"Ecuador","Ecuador",3,32,218,12134,"32",1,16385,"DEN 1,2,4",33,12134,"Preliminar",2016
0,"946.36","37.71",0.075420706,0.025,4,"Paraguay","Paraguay",16,32,600,2536,"32",1,6725,"DEN 1,3,4",48,63643,"Final",2016
0,"86.30","43.93",0.371991247,0.124,3,"Peru","Perú",34,32,604,13957,"32",1,31774,"DEN 1,2,3",102,27420,"Preliminar",2016
0,"38.82","0.75",0,0,4,"Uruguay","Uruguay",0,32,858,26,"21",1,3444,"DEN 1",0,1337,"Preliminar",2016
0,"79.36","14.26",0.379772137,0.132,3,"Venezuela","Venezuela",33,32,862,4494,"32",1,31519,"DEN 1,2,3,4",95,25015,"Preliminar",2016
0,"12.27","12.27",0,0,5,"Cuba","Cuba",0,32,192,1398,"26",1,11393,"DEN 2,3",0,1398,"Preliminar",2016
0,"54.20","0.00",10.204435204,0.52,5,"Dominican Republic","República Dominicana",30,32,214,0,"32",1,10649,"DEN",589,5772,"Preliminar",2016
0,"99.82","16.45",0.023607177,0,6,"Non-Latin Caribbean","Caribe No Latino",0,32,NA,1396,"-",1,8487,"  ",2,8472,"Preliminar",2016
0,"560.99","105.30",0.053467138,0.038,4,"Southern Cone","Cono Sur",607,32,NA,296633,"-",1,281716,"  ",845,1580410,"Preliminar",2016
0,"90.56","7.37",0.538825059,0.02,2,"Central America Ithsmus and Mexico","Istmo Centroamericano y México",31,32,NA,12901,"-",1,175005,"  ",854,158493,"Preliminar",2016
0,"128.89","40.22",0.61804766,0.054,3,"Andean Subregion","Subregión Andina",96,32,NA,55996,"-",1,139220,"  ",1109,179436,"Preliminar",2016
0,"0.21","0.21",0,0,1,"North America","América del Norte",0,32,NA,695,"-",1,324119,"  ",0,695,"Preliminar",2016
0,"28.59","6.15",8.010335917,0.408,5,"Latin Caribbean","Caribe Latino",30,32,NA,1581,"-",1,25723,"  ",589,7353,"Preliminar",2016
0,"202.76","38.69",0.175671716,0.039,7,"The Americas","Las Américas",764,32,NA,369202,"-",1,954270,"  ",3399,1934859,"Preliminar",2016
