0,Incidence Rate (c),Lab Confirm Incidence rate,(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Country_sp,Deaths,EW,Iso3166,Confirmed,Epidemiological Week (a),Number of Records,Population x 1000,Serotype,Severe Dengue (d),Total of Dengue Cases (b),Type,Year
0,19.27,2.67,3.486260743,0.004,2,Mexico,México,1,18,484,3429,18,1,128632,"DEN 1,2,3,4",864,24783,Final,2016
0,8.74,8.74,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,18,850,9,18,1,103,DEN,0,9,final,2016
0,0.01,0.00,0,0.000,4,Argentina,Argentina,0,18,32,1,3,1,44271,DEN 1,0,4,Preliminar,2018
0,,,,,1,Canada,Canadá,0,18,124,0,18,1,0,  ,0,0,Preliminar,2017
0,0.01,0.01,0,0.000,1,United States of America,Estados Unidos de América,0,18,840,32,18,1,324460,DEN,0,32,Preliminar,2017
0,412.53,4.53,0.129282482,0.000,2,Belize,Belice,0,18,84,17,18,1,375,DEN,2,1547,Preliminar,2017
0,29.60,,0,0.000,2,Costa Rica,Costa Rica,0,18,188,,18,1,4906,"DEN 1,2",0,1452,final,2017
0,19.77,0.53,0,0.000,2,El Salvador,El Salvador,0,18,222,34,18,1,6378,DEN 2,0,1261,Preliminar,2017
0,5.16,,0,0.000,2,Guatemala,Guatemala,0,18,320,,18,1,16914,"DEN 1,2,3,4",0,873,Preliminar,2017
0,19.31,0.00,1.788708776,0.000,2,Honduras,Honduras,0,18,340,0,18,1,9265,"DEN 1,2,3",32,1789,Preliminar,2017
0,7.67,0.81,0.444309805,0.010,2,Mexico,México,1,18,484,1047,18,1,129163,"DEN 1,2,3",44,9903,Preliminar,2017
0,334.85,16.74,,0.005,2,Nicaragua,Nicaragua,1,18,558,1041,18,1,6218,DEN 2,,20821,Preliminar,2017
0,56.65,22.69,0.258397933,0.000,2,Panama,Panamá,0,18,591,930,18,1,4099,"DEN 1,2",6,2322,Preliminar,2017
0,69.91,7.23,0.491782063,0.026,3,Bolivia,Bolivia,2,18,68,799,18,1,11052,DEN,38,7727,Preliminar,2017
0,23.02,6.74,1.080315240,0.000,3,Colombia,Colombia,0,18,170,3308,18,1,49066,"DEN 1,2,3,4",122,11293,Preliminar,2017
0,39.48,39.48,0.121895475,0.076,3,Ecuador,Ecuador,5,18,218,6563,18,1,16625,DEN,8,6563,Preliminar,2017
0,85.99,26.11,0.314533623,0.094,3,Peru,Perú,26,18,604,8399,18,1,32165,"DEN 2,3",87,27660,Preliminar,2017
0,9.02,,3.778162912,0.000,3,Venezuela,Venezuela,0,18,862,,18,1,31977,DEN,109,2885,Preliminar,2017
0,0.89,0.35,0,0.000,4,Argentina,Argentina,0,18,32,156,18,1,44271,"DEN 1,3",0,393,Preliminar,2017
0,54.17,0.41,0.050272973,0.015,4,Brazil,Brasil,17,18,76,867,15,1,209288,"DEN 1,2,3,4",57,113381,Preliminar,2017
0,144.68,3.38,0.010148163,0.000,4,Paraguay,Paraguay,0,18,600,230,18,1,6811,DEN 1,1,9854,Preliminar,2017
0,0.87,0.87,0,0.000,3,Ecuador,Ecuador,0,18,218,144,2,1,16625,DEN,0,144,Preliminar,2018
0,,,,,1,Canada,Canadá,0,18,124,0,3,1,0,  ,0,0,Preliminar,2018
0,1.67,,3.288672351,0.000,3,Colombia,Colombia,0,18,170,,3,1,49066,DEN,27,821,Preliminar,2018
0,0.32,,11.764705882,0.000,5,Dominican Republic,República Dominicana,0,18,214,,3,1,10767,DEN,4,34,Preliminar,2018
0,1.32,1.32,,0.000,4,Paraguay,Paraguay,0,18,600,90,1,1,6811,DEN 1,,90,Preliminar,2018
0,1.66,,1.313320826,0.000,3,Peru,Perú,0,18,604,,2,1,32165,DEN,7,533,Preliminar,2018
0,0.00,0.00,,,5,Puerto Rico,Puerto Rico,0,18,630,0,3,1,3663,  ,0,0,Preliminar,2018
0,0.00,0.00,0,0.000,1,United States of America,Estados Unidos de América,0,18,840,2,3,1,324460,DEN,0,2,Preliminar,2018
0,0.00,0.00,,,4,Uruguay,Uruguay,0,18,858,0,3,1,3457,  ,0,0,Preliminar,2018
0,0.00,0.00,,,4,Uruguay,Uruguay,0,18,858,0,18,1,3457,  ,0,0,Preliminar,2017
0,3.10,0.03,5.089820359,0.000,5,Dominican Republic,República Dominicana,0,18,214,3,18,1,10767,DEN,17,334,Preliminar,2017
0,0.25,0.25,0,0.000,5,Puerto Rico,Puerto Rico,0,18,630,9,18,1,3663,DEN 2,0,9,Preliminar,2017
0,0.98,0.98,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,18,850,1,18,1,102,DEN,0,1,Preliminar,2017
0,88.24,11.76,0,,6,Anguilla,Anguila,,18,660,2,12,1,17,DEN,0,15,Preliminar,2017
0,1.05,0.00,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,18,28,0,18,1,95,DEN,0,1,Preliminar,2017
0,138.26,13.91,0,,6,Aruba,Aruba,,18,533,16,16,1,115,DEN,0,159,Preliminar,2017
0,0.00,0.00,,,6,Bahamas,Bahamas,0,18,44,0,12,1,395,  ,0,0,Preliminar,2017
0,32.88,7.19,0,0.000,6,Barbados,Barbados,0,18,52,21,12,1,292,DEN,0,96,Preliminar,2017
0,0.00,0.00,,,6,Bermuda,Bermuda,0,18,60,0,18,1,71,  ,0,0,Preliminar,2017
0,45.71,45.71,0,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,18,92,16,12,1,35,DEN,0,16,Preliminar,2017
0,12.07,0.00,0,0.000,6,Cayman Islands,Islas Caimán,0,18,136,0,16,1,58,DEN,0,7,Preliminar,2017
0,13.51,0.00,0,0.000,6,Dominica,Dominica,0,18,212,0,8,1,74,DEN,0,10,Preliminar,2017
0,58.30,0.00,0,0.000,6,French Guiana,Guayana Francesa,0,18,254,0,17,1,283,DEN,0,165,Preliminar,2017
0,33.04,33.04,0,0.000,6,Grenada,Granada,0,18,308,37,16,1,112,DEN,0,37,Preliminar,2017
0,10.00,0.00,0,0.000,6,Guadeloupe,Guadalupe,0,18,312,0,14,1,450,DEN,0,45,Preliminar,2017
0,2.56,0.13,0,0.000,2,El Salvador,El Salvador,0,18,222,8,3,1,6378,DEN,0,163,Preliminar,2018
0,1.07,0.00,0,0.000,6,Jamaica,Jamaica,0,18,388,0,18,1,2890,DEN,0,31,Preliminar,2017
0,16.10,0.00,0,0.000,6,Martinique,Martinica,0,18,474,0,18,1,385,  ,0,62,Preliminar,2017
0,0.00,0.00,,,6,Montserrat,Montserrat,0,18,500,0,18,1,5,  ,0,0,Preliminar,2017
0,222.22,0.00,0,0.000,6,Saint Barthelemy,San Bartolomé,0,18,652,0,18,1,9,DEN,0,20,Preliminar,2017
0,6.67,6.67,0,0.000,6,Saint Lucia,Santa Lucía,0,18,662,11,12,1,165,DEN,0,11,Preliminar,2017
0,161.90,0.00,0,0.000,6,Saint Martin,Isla de San Martín (Francia),0,18,663,0,18,1,42,DEN,0,68,Preliminar,2017
0,1.96,0.00,0,0.000,6,Saint Vincent and the Grenadines,San Vicente y las Granadinas,0,18,670,0,18,1,102,DEN,0,2,Preliminar,2017
0,4.46,0.00,0,0.000,6,Trinidad and Tobago,Trinidad y Tobago,0,18,780,0,15,1,1369,DEN,0,61,Preliminar,2017
0,233.96,233.96,0,0.000,6,Turks and Caicos Islands,Islas Turcas y Caicos,0,18,796,124,16,1,53,DEN,0,124,Preliminar,2017
