"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,"0.00","0.00",NA,NA,6,"Antigua and Barbuda","Antigua y Barbuda",0,14,28,0,"4",1,92,"  ",0,0,"Preliminar",2015
0,"3.05","0.34",0,0,4,"Argentina","Argentina",0,14,32,143,"14",1,42155,"DEN 1,4",0,1285,"Preliminar",2015
0,"1.29","0.26",0,0,6,"Bahamas","Bahamas",0,14,44,1,"12",1,388,"DEN",0,5,"Preliminar",2015
0,"0.00","0.00",NA,NA,6,"Bermuda","Bermuda",0,14,60,0,"4",1,70,"  ",0,0,"Preliminar",2015
0,"226.12","2.58",0.051031266,0.029,4,"Brazil","Brasil",132,14,76,5248,"12",1,203657,"DEN 1,2,3,4",235,460502,"Preliminar",2015
0,"","",NA,NA,1,"Canada","Canadá",0,14,124,0,"14",1,0,"  ",0,0,"Preliminar",2015
0,"0.04","0.04",0,0,4,"Chile","Chile",0,14,152,7,"9",1,17924,"DEN",0,7,"Preliminar",2015
0,"61.09","0.00",1.133584507,0.017,3,"Colombia","Colombia",5,14,170,0,"14",1,49529,"DEN 1,2,3,4",343,30258,"Preliminar",2015
0,"18.61","0.00",0,0,2,"Costa Rica","Costa Rica",0,14,188,0,"14",1,5002,"DEN 1,2,3",0,931,"Final",2015
0,"13.51","2.70",0,0,6,"Dominica","Dominica",0,14,212,2,"5",1,74,"DEN",0,10,"Preliminar",2015
0,"35.40","0.00",0.261142061,0,3,"Ecuador","Ecuador",0,14,218,0,"14",1,16226,"DEN 1,2,3,4",15,5744,"Preliminar",2015
0,"40.99","6.40",0.53151101,0,2,"El Salvador","El Salvador",0,14,222,411,"14",1,6426,"DEN 1,2,3",14,2634,"Preliminar",2015
0,"359.92","89.31",0,0,6,"French Guiana","Guayana Francesa",0,14,254,234,"13",1,262,"DEN 1,2,4",0,943,"Preliminar",2015
0,"7.45","1.06",0,0,6,"Guadeloupe","Guadalupe",0,14,312,5,"13",1,470,"DEN",0,35,"Preliminar",2015
0,"15.26","0.31",0.161290323,0.121,2,"Guatemala","Guatemala",3,14,320,50,"14",1,16255,"DEN 1,2,3,4",4,2480,"Preliminar",2015
0,"126.89","0.00",3.639255309,0,2,"Honduras","Honduras",0,14,340,0,"14",1,8424,"DEN",389,10689,"Preliminar",2015
0,"0.53","0.07",0,0,6,"Jamaica","Jamaica",0,14,388,2,"14",1,2813,"DEN 4",0,15,"Preliminar",2015
0,"7.39","1.23",0,0,6,"Martinique","Martinica",0,14,474,5,"13",1,406,"DEN",0,30,"Preliminar",2015
0,"12.34","0.66",3.411224027,0,2,"Mexico","México",0,14,484,830,"14",1,125236,"DEN 1,2,3,4",527,15449,"Preliminar",2015
0,"122.76","1.09",0,0,2,"Nicaragua","Nicaragua",0,14,558,68,"14",1,6257,"DEN 2,3",0,7681,"Preliminar",2015
