0,Incidence Rate (c),Lab Confirm Incidence rate,(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Country_sp,Deaths,EW,Iso3166,Confirmed,Epidemiological Week (a),Number of Records,Population x 1000,Serotype,Severe Dengue (d),Total of Dengue Cases (b),Type,Year
0,0.01,0.00,0,0.000,4,Argentina,Argentina,0,21,32,1,3,1,44271,DEN 1,0,4,Preliminar,2018
0,,,,,1,Canada,Canadá,0,21,124,0,21,1,0,  ,0,0,Preliminar,2017
0,0.01,0.01,0,0.000,1,United States of America,Estados Unidos de América,0,21,840,40,21,1,324460,DEN,0,40,Preliminar,2017
0,449.07,4.80,0.118764846,0.000,2,Belize,Belice,0,21,84,18,21,1,375,DEN,2,1684,Preliminar,2017
0,35.39,,0,0.000,2,Costa Rica,Costa Rica,0,21,188,,21,1,4906,"DEN 1,2",0,1736,final,2017
0,23.39,0.58,0,0.000,2,El Salvador,El Salvador,0,21,222,37,21,1,6378,DEN 2,0,1492,Preliminar,2017
0,6.08,,0,0.000,2,Guatemala,Guatemala,0,21,320,,21,1,16914,"DEN 1,2,3,4",0,1029,Preliminar,2017
0,23.29,0.00,1.899907322,0.000,2,Honduras,Honduras,0,21,340,0,21,1,9265,"DEN 1,2,3",41,2158,Preliminar,2017
0,9.31,1.02,0.490522115,0.025,2,Mexico,México,3,21,484,1313,21,1,129163,"DEN 1,2,3",59,12028,Preliminar,2017
0,403.99,18.48,,0.004,2,Nicaragua,Nicaragua,1,21,558,1149,21,1,6218,DEN 2,,25120,Preliminar,2017
0,60.72,25.64,0.281237445,0.000,2,Panama,Panamá,0,21,591,1051,21,1,4099,"DEN 1,2",7,2489,Preliminar,2017
0,74.49,7.49,0.534434592,0.024,3,Bolivia,Bolivia,2,21,68,828,21,1,11052,DEN,44,8233,Preliminar,2017
0,26.71,7.91,0.992063492,0.031,3,Colombia,Colombia,4,21,170,3883,21,1,49066,"DEN 1,2,3,4",130,13104,Preliminar,2017
0,48.19,48.19,0.099850225,0.062,3,Ecuador,Ecuador,5,21,218,8012,21,1,16625,DEN,8,8012,Preliminar,2017
0,164.83,46.90,0.299903804,0.089,3,Peru,Perú,47,21,604,15085,21,1,32165,"DEN 2,3",159,53017,Preliminar,2017
0,10.49,,4.085893230,0.000,3,Venezuela,Venezuela,0,21,862,,21,1,31977,DEN,137,3353,Preliminar,2017
0,1.16,0.54,0,0.000,4,Argentina,Argentina,0,21,32,238,20,1,44271,"DEN 1,3",0,514,Preliminar,2017
0,68.96,0.55,0.056815820,0.016,4,Brazil,Brasil,23,21,76,1146,19,1,209288,"DEN 1,2,3,4",82,144326,Preliminar,2017
0,0.03,0.03,0,0.000,4,Chile,Chile,0,21,152,5,21,1,18055,"DEN 1,3",0,5,Preliminar,2017
0,19.10,3.70,0,0.000,4,Paraguay,Paraguay,0,21,600,252,21,1,6811,DEN 1,0,1301,Preliminar,2017
0,0.87,0.87,0,0.000,3,Ecuador,Ecuador,0,21,218,144,2,1,16625,DEN,0,144,Preliminar,2018
0,,,,,1,Canada,Canadá,0,21,124,0,3,1,0,  ,0,0,Preliminar,2018
0,1.67,,3.288672351,0.000,3,Colombia,Colombia,0,21,170,,3,1,49066,DEN,27,821,Preliminar,2018
0,0.32,,11.764705882,0.000,5,Dominican Republic,República Dominicana,0,21,214,,3,1,10767,DEN,4,34,Preliminar,2018
0,1.32,1.32,,0.000,4,Paraguay,Paraguay,0,21,600,90,1,1,6811,DEN 1,,90,Preliminar,2018
0,1.66,,1.313320826,0.000,3,Peru,Perú,0,21,604,,2,1,32165,DEN,7,533,Preliminar,2018
0,0.00,0.00,,,5,Puerto Rico,Puerto Rico,0,21,630,0,3,1,3663,  ,0,0,Preliminar,2018
0,0.00,0.00,0,0.000,1,United States of America,Estados Unidos de América,0,21,840,2,3,1,324460,DEN,0,2,Preliminar,2018
0,0.00,0.00,,,4,Uruguay,Uruguay,0,21,858,0,3,1,3457,  ,0,0,Preliminar,2018
