"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,"17.39",6.52,0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,43,28,6,"28",1,92,"DEN",0,16,"Preliminar",2015
0,"2.32",0.26,0,0,6,"Bahamas","Bahamas",0,43,44,1,"30",1,388,"DEN",0,9,"Preliminar",2015
0,"33.33",5.5,0,0,6,"Barbados","Barbados",0,43,52,16,"32",1,291,"DEN 1",0,97,"Preliminar",2015
0,"80.46",31.61,0,0,2,"Belize","Belice",0,43,84,110,"32",1,348,"DEN 2",0,280,"Preliminar",2015
0,"312.12",312.12,0.970873786,0,6,"Virgin Islands (UK)","Islas Vírgenes (RU)",0,43,92,103,"40",1,33,"DEN",1,103,"Preliminar",2015
0,"",NA,NA,NA,1,"Canada","Canadá",0,43,124,0,"43",1,0,"  ",0,0,"Preliminar",2015
0,"197.58",0,0.060710311,0,2,"Costa Rica","Costa Rica",0,43,188,0,"43",1,5002,"DEN 1,2,3",6,9883,"Final",2015
0,"33.78",2.7,0,0,6,"Dominica","Dominica",0,43,212,2,"24",1,74,"DEN",0,25,"Preliminar",2015
0,"644.93",139.18,0.793861448,0.007,2,"El Salvador","El Salvador",3,43,222,8944,"43",1,6426,"DEN 1,2,3",329,41443,"Preliminar",2015
0,"9.91",9.91,0,0,6,"Grenada","Granada",0,43,308,11,"32",1,111,"DEN",0,11,"Preliminar",2015
0,"91.57",5.07,0.174672489,0.06,2,"Guatemala","Guatemala",9,43,320,824,"43",1,16255,"DEN 1,2,3,4",26,14885,"Preliminar",2015
0,"17.57",17.57,0,0,6,"Guyana","Guyana",0,43,328,142,"24",1,808,"DEN",0,142,"Preliminar",2015
0,"0.53",0,0,0,6,"Haiti","Haití",0,43,332,0,"22",1,10604,"DEN 1,2,3,4",0,56,"Preliminar",2015
0,"478.18",0,2.197011072,0,2,"Honduras","Honduras",0,43,340,0,"43",1,8424,"DEN",885,40282,"Preliminar",2015
0,"1.88",0.21,0,0,6,"Jamaica","Jamaica",0,43,388,6,"43",1,2813,"DEN 4",0,53,"Preliminar",2015
0,"145.94",15.66,2.129452317,0.012,2,"Mexico","México",22,43,484,19615,"43",1,125236,"DEN 1,2,3,4",3892,182770,"Preliminar",2015
0,"0.00",0,NA,NA,6,"Montserrat","Montserrat",0,43,500,0,"32",1,5,"  ",0,0,"Preliminar",2015
0,"",NA,NA,NA,6,"Aruba","Aruba",NA,43,533,NA,"-",1,112,"  ",NA,NA,"Preliminar",2015
0,"486.67",26.58,0.022987751,0.023,2,"Nicaragua","Nicaragua",7,43,558,1663,"40",1,6257,"DEN 2,3",7,30451,"Preliminar",2015
0,"48.47",40.95,0.155199172,0.052,2,"Panama","Panamá",1,43,591,1633,"41",1,3988,"DEN 1,2,3",3,1933,"Preliminar",2015
0,"43.42",0.92,0,0,5,"Puerto Rico","Puerto Rico",0,43,630,34,"43",1,3680,"DEN 1,2,3,4",0,1598,"Preliminar",2015
0,"88.89",88.89,0,0,6,"Saint Barthelemy","San Bartolomé",0,43,652,8,"37",1,9,"DEN",0,8,"Preliminar",2015
0,"9.62",1.92,0,0,6,"Saint Kitts and Nevis","Saint Kitts y Nevis",0,43,659,1,"24",1,52,"DEN",0,5,"Preliminar",2015
0,"50.00",12.5,0,0,6,"Anguilla","Anguila",0,43,660,2,"28",1,16,"DEN",0,8,"Preliminar",2015
0,"7.93",5.49,0,0,6,"Saint Lucia","Santa Lucía",0,43,662,9,"32",1,164,"DEN 1",0,13,"Preliminar",2015
0,"0.97",0.97,0,0,6,"Saint Vincent and the Grenadines","San Vicente y las Granadinas",0,43,670,1,"28",1,103,"DEN",0,1,"Preliminar",2015
0,"0.36",0.36,0,0,6,"Suriname","Suriname",0,43,740,2,"21",1,548,"DEN",0,2,"Preliminar",2015
0,"2.08",0.07,0,0,6,"Trinidad and Tobago","Trinidad y Tobago",0,43,780,1,"4",1,1347,"DEN 1",0,28,"Preliminar",2015
0,"192.00",192,0,0,6,"Turks and Caicos Islands","Islas Turcas y Caicos",0,43,796,96,"24",1,50,"DEN",0,96,"Preliminar",2015
0,"0.14",0.14,0,0,1,"United States of America","Estados Unidos de América",0,43,840,451,"43",1,325128,"DEN",0,451,"Preliminar",2015
0,"2.88",2.88,0,0,6,"Virgin Islands (US)","Islas Vírgenes (EUA)",0,43,850,3,"43",1,104,"DEN",0,3,"final",2015
0,"246.34",148.78,0,0,6,"Saint Martin","Isla de San Martín (Francia)",0,43,663,61,"37",1,41,"DEN",0,101,"Preliminar",2015
0,"0.00",0,NA,NA,6,"Bermuda","Bermuda",0,43,60,0,"32",1,70,"  ",0,0,"Preliminar",2015
0,"359.92",118.7,0,0,6,"French Guiana","Guayana Francesa",0,43,254,311,"37",1,262,"DEN 1,2,4",0,943,"Preliminar",2015
0,"7.45",2.98,0,0,6,"Guadeloupe","Guadalupe",0,43,312,14,"37",1,470,"DEN",0,35,"Preliminar",2015
0,"7.39",1.97,0,0,6,"Martinique","Martinica",0,43,474,8,"37",1,406,"DEN",0,30,"Preliminar",2015
0,"7.78",0.82,0,0,4,"Argentina","Argentina",0,43,32,344,"43",1,42155,"DEN 1,4",0,3281,"Preliminar",2015
0,"215.41",NA,0.320013474,NA,3,"Bolivia","Bolivia",NA,43,68,NA,"43",1,11025,"DEN",76,23749,"Final",2015
0,"743.19",228.4,0.095602484,0.052,4,"Brazil","Brasil",789,43,76,465153,"43",1,203657,"DEN 1,2,3,4",1447,1513559,"Preliminar",2015
0,"0.04",0.04,0,0,4,"Chile","Chile",0,43,152,7,"9",1,17924,"DEN",0,7,"Preliminar",2015
0,"153.39",0,1.32152212,0.08,3,"Colombia","Colombia",61,43,170,0,"43",1,49529,"DEN 1,2,3,4",1004,75973,"Preliminar",2015
0,"257.50",7.85,0.126848882,0.019,3,"Ecuador","Ecuador",8,43,218,1274,"43",1,16226,"DEN 1,2,3,4",53,41782,"Preliminar",2015
0,"600.37",84.93,0.018946571,0.007,4,"Paraguay","Paraguay",3,43,600,5973,"43",1,7033,"DEN 1,2,4",8,42224,"Preliminar",2015
0,"121.64",59.07,0.321857275,0.108,3,"Peru","Perú",41,43,604,18407,"43",1,31161,"DEN 2,3",122,37905,"Preliminar",2015
0,"0.00",0,NA,NA,4,"Uruguay","Uruguay",0,43,858,0,"43",1,3430,"  ",0,0,"Preliminar",2015
0,"52.75",0,0.521022658,0,3,"Venezuela","Venezuela",0,43,862,0,"30",1,31293,"DEN",86,16506,"Preliminar",2015
0,"",NA,NA,NA,5,"Cuba","Cuba",NA,43,192,NA,"-",1,11249,"  ",NA,NA,"Preliminar",2015
0,"90.41",0.24,0.663733889,0.602,5,"Latin Caribbean","Caribe Latino",78,43,NA,34,"-",1,14332,"  ",86,12957,"Preliminar",2015
0,"568.59",171.95,0.093324807,0.051,4,"Southern Cone","Cono Sur",792,43,NA,471477,"-",1,274199,"  ",1455,1559071,"Preliminar",2015
0,"187.24",19.07,1.599120297,0.013,2,"Central America Ithsmus and Mexico","Istmo Centroamericano y México",42,43,NA,32789,"-",1,171936,"  ",5148,321927,"Preliminar",2015
0,"9.65",4.26,0.054794521,0,6,"Non-Latin Caribbean","Caribe No Latino",0,43,NA,806,"-",1,18917,"  ",1,1825,"Preliminar",2015
0,"140.71",14.14,0.684480515,0.056,3,"Andean Subregion","Subregión Andina",110,43,NA,19681,"-",1,139234,"  ",1341,195915,"Preliminar",2015
0,"0.14",0.14,0,0,1,"North America","América del Norte",0,43,NA,451,"-",1,325128,"  ",0,451,"Preliminar",2015
0,"221.69",55.65,0.383864224,0.049,7,"The Americas","Las Américas",1022,43,NA,525238,"-",1,943746,"  ",8031,2092146,"Preliminar",2015
