"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,8.74,8.74,0,0,6,"Virgin Islands (US)","Islas Vírgenes (EUA)",0,8,850,9,"8",1,103,"DEN",0,9,"final",2016
0,0.07,0.07,0,0,1,"United States of America","Estados Unidos de América",0,8,840,231,"8",1,324119,"DEN",0,231,"Final",2016
0,2.13,2.13,0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,8,28,2,"4",1,94,"DEN",0,2,"Preliminar",2016
0,44.36,17.76,0,0,4,"Argentina","Argentina",0,8,32,7786,"8",1,43847,"DEN 1,4",0,19451,"Final",2016
0,69.42,69.42,0,0,6,"Barbados","Barbados",0,8,52,202,"4",1,291,"DEN",0,202,"Preliminar",2016
0,0,0,NA,NA,6,"Bermuda","Bermuda",0,8,60,0,"8",1,71,"  ",0,0,"Preliminar",2016
0,229.39,4.94,0.025794641,0.014,4,"Brazil","Brasil",67,8,76,10352,"8",1,209568,"DEN 1,2,3,4",124,480720,"Preliminar",2016
0,NA,NA,NA,NA,1,"Canada","Canadá",0,8,124,0,"8",1,0,"  ",0,0,"Final",2016
0,0.22,0,0,0,4,"Chile","Chile",0,8,152,0,"8",1,18132,"DEN 1",0,40,"Preliminar",2016
0,52.13,15.58,1.454932576,0,3,"Colombia","Colombia",0,8,170,7582,"8",1,48654,"DEN 1,2,3,4",369,25362,"Preliminar",2016
0,110.67,0,0,0,2,"Costa Rica","Costa Rica",0,8,188,0,"8",1,4857,"DEN1,2,3",0,5375,"Final",2016
0,144.59,0,0,0,6,"Dominica","Dominica",0,8,212,0,"4",1,74,"DEN",0,107,"Preliminar",2016
0,23.56,0,11.917098446,0.438,5,"Dominican Republic","República Dominicana",11,8,214,0,"8",1,10649,"DEN",299,2509,"Preliminar",2016
0,17.91,17.91,0.23858214,0,3,"Ecuador","Ecuador",0,8,218,2934,"8",1,16385,"DEN 1,2,4",7,2934,"Preliminar",2016
0,38.14,0.7,1.919795222,0,2,"El Salvador","El Salvador",0,8,222,43,"8",1,6146,"DEN 2",45,2344,"Final",2016
0,197.46,5.43,0,0,6,"French Guiana","Guayana Francesa",0,8,254,15,"4",1,276,"DEN 1,2",0,545,"Preliminar",2016
0,12.61,4.5,0,0,6,"Grenada","Granada",0,8,308,5,"8",1,111,"DEN 1",0,14,"Preliminar",2016
0,1.91,1.91,0,0,6,"Guadeloupe","Guadalupe",0,8,312,9,"4",1,471,"DEN",0,9,"Preliminar",2016
0,7.07,1.46,0,0,2,"Guatemala","Guatemala",0,8,320,243,"8",1,16673,"DEN 1,2,3,4",0,1179,"Preliminar",2016
0,8.3,8.3,0,0,6,"Guyana","Guyana",0,8,328,64,"4",1,771,"DEN",0,64,"Preliminar",2016
0,61.65,0,2.218261042,0.02,2,"Honduras","Honduras",1,8,340,0,"8",1,8190,"DEN",112,5049,"Preliminar",2016
