"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,"103.19",3.19,0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,47,28,3,"44",1,94,"DEN 2",0,97,"Preliminar",2016
0,"226.97",19.34,0,0,6,"Bahamas","Bahamas",0,47,44,76,"29",1,393,"DEN",0,892,"Preliminar",2016
0,"473.88",137.8,0,0,6,"Barbados","Barbados",0,47,52,401,"40",1,291,"DEN",0,1379,"Preliminar",2016
0,"52.32",0.27,0,0,2,"Belize","Belice",0,47,84,1,"46",1,367,"DEN 3",0,192,"Preliminar",2016
0,"247.06",238.24,0,0,6,"Virgin Islands (UK)","Islas Vírgenes (RU)",0,47,92,81,"40",1,34,"DEN",0,84,"Preliminar",2016
0,"",NA,NA,NA,1,"Canada","Canadá",0,47,124,0,"47",1,0,"  ",0,0,"Final",2016
0,"256.14",3.51,0,0,6,"Cayman Islands","Islas Caimán",0,47,136,2,"44",1,57,"DEN 3",0,146,"Preliminar",2016
0,"453.74",0,0,0,2,"Costa Rica","Costa Rica",0,47,188,0,"47",1,4857,"DEN 1,2,3",0,22038,"Final",2016
0,"381.08",0,0,0,6,"Dominica","Dominica",0,47,212,0,"32",1,74,"DEN",0,282,"Preliminar",2016
0,"429.73",0,0,0,6,"Dominica","Dominica",0,47,212,0,"32",1,74,"0",0,318,"Preliminar",2016
0,"138.30",1.9,2.352941176,0.012,2,"El Salvador","El Salvador",1,47,222,117,"47",1,6146,"DEN 2",200,8500,"Final",2016
0,"130.63",54.05,0,0,6,"Grenada","Granada",0,47,308,60,"40",1,111,"DEN 1",0,145,"Preliminar",2016
0,"51.47",1.98,0.547721711,0.012,2,"Guatemala","Guatemala",1,47,320,330,"47",1,16673,"DEN 1,2,3,4",47,8581,"Preliminar",2016
0,"39.30",39.3,0,0,6,"Guyana","Guyana",0,47,328,303,"16",1,771,"DEN",0,303,"Preliminar",2016
0,"",NA,NA,NA,6,"Haiti","Haití",NA,47,332,NA,"-",1,10848,"  ",NA,NA,"Preliminar",2016
0,"271.93",0.93,1.351533384,0.013,2,"Honduras","Honduras",3,47,340,76,"47",1,8190,"DEN",301,22271,"Preliminar",2016
0,"65.11",3.92,0.109589041,0,6,"Jamaica","Jamaica",0,47,388,110,"43",1,2803,"DEN 3,4",2,1825,"Preliminar",2016
0,"96.85",12.84,0.606036282,0.015,2,"Mexico","México",19,47,484,16510,"47",1,128632,"DEN 1,2,3,4",755,124580,"Final",2016
0,"320.00",0,0,0,6,"Montserrat","Montserrat",0,47,500,0,"44",1,5,"DEN",0,16,"Preliminar",2016
0,"829.82",68.42,0,0,6,"Aruba","Aruba",0,47,533,78,"41",1,114,"DEN",0,946,"Preliminar",2016
0,"1,354.60",103.01,0,0.019,2,"Nicaragua","Nicaragua",16,47,558,6335,"47",1,6150,"DEN 2",0,83308,"Preliminar",2016
