"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,"1.05",0,0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,52,28,0,"48",1,95,"DEN",0,1,"Preliminar",2017
0,"3.54",0,0,0,6,"Bahamas","Bahamas",0,52,44,0,"36",1,395,"DEN",0,14,"Preliminar",2017
0,"136.30",29.11,0,0,6,"Barbados","Barbados",0,52,52,85,"40",1,292,"DEN",0,398,"Preliminar",2017
0,"789.33",12.53,0.067567568,0,2,"Belize","Belice",0,52,84,47,"52",1,375,"DEN",2,2960,"Preliminar",2017
0,"191.43",191.43,0,0,6,"Virgin Islands (UK)","Islas Vírgenes (RU)",0,52,92,67,"48",1,35,"DEN",0,67,"Preliminar",2017
0,"",NA,NA,NA,1,"Canada","Canadá",0,52,124,0,"52",1,0,"  ",0,0,"Preliminar",2017
0,"53.45",0,0,0,6,"Cayman Islands","Islas Caimán",0,52,136,0,"48",1,58,"DEN",0,31,"Preliminar",2017
0,"113.35",NA,0,0,2,"Costa Rica","Costa Rica",0,52,188,NA,"52",1,4906,"DEN 1,2",0,5561,"final",2017
0,"44.59",0,0,0,6,"Dominica","Dominica",0,52,212,0,"28",1,74,"DEN",0,33,"Preliminar",2017
0,"67.42",3.64,0.162790698,0,2,"El Salvador","El Salvador",0,52,222,232,"52",1,6378,"DEN 2",7,4300,"Preliminar",2017
0,"174.11",174.11,0,0,6,"Grenada","Granada",0,52,308,195,"44",1,112,"DEN",0,195,"Preliminar",2017
0,"24.33",8.15,1.724975705,0.34,2,"Guatemala","Guatemala",14,52,320,1378,"49",1,16914,"DEN 1,2,3,4",71,4116,"Preliminar",2017
0,"0.64",0,0,0,6,"Guyana","Guyana",0,52,328,0,"38",1,778,"DEN",0,5,"Preliminar",2017
0,"",NA,NA,NA,6,"Haiti","Haití",NA,52,332,NA,"-",1,10981,"  ",NA,NA,"Preliminar",2017
0,"56.31",0,2.415181139,0,2,"Honduras","Honduras",0,52,340,0,"52",1,9265,"DEN 1,2,3",126,5217,"Preliminar",2017
0,"2.42",0.48,0,0,6,"Jamaica","Jamaica",0,52,388,14,"52",1,2890,"DEN 3",0,70,"Preliminar",2017
0,"69.60",10.95,0.417162627,0.038,2,"Mexico","México",34,52,484,14138,"52",1,129163,"DEN 1,2,3",375,89893,"Preliminar",2017
0,"0.00",0,NA,NA,6,"Montserrat","Montserrat",0,52,500,0,"48",1,5,"  ",0,0,"Preliminar",2017
0,"",NA,NA,NA,6,"Curaçao","Curazao",NA,52,531,NA,"-",1,150,"  ",NA,NA,"Preliminar",2017
0,"1,543.48",11.3,0,NA,6,"Aruba","Aruba",NA,52,533,13,"50",1,115,"DEN",0,1775,"Preliminar",2017
0,"",NA,NA,NA,6,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",NA,52,535,NA,"-",1,26,"  ",NA,NA,"Preliminar",2017
0,"1,040.72",40.38,NA,0.003,2,"Nicaragua","Nicaragua",2,52,558,2511,"52",1,6218,"DEN 2",NA,64712,"Preliminar",2017
0,"213.69",102.95,0.262587053,0.011,2,"Panama","Panamá",1,52,591,4220,"50",1,4099,"DEN 1,2,3",23,8759,"Preliminar",2017
0,"0.25",0.25,0,0,5,"Puerto Rico","Puerto Rico",0,52,630,9,"52",1,3663,"DEN 2",0,9,"Preliminar",2017
0,"388.89",0,0,0,6,"Saint Barthelemy","San Bartolomé",0,52,652,0,"30",1,9,"DEN",0,35,"Preliminar",2017
