0,Incidence Rate (c),Lab Confirm Incidence rate,(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Country_sp,Deaths,EW,Iso3166,Confirmed,Epidemiological Week (a),Number of Records,Population x 1000,Serotype,Severe Dengue (d),Total of Dengue Cases (b),Type,Year
0,8.74,8.74,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,12,850,9,12,1,103,DEN,0,9,final,2016
0,0.01,0.00,0,0.000,4,Argentina,Argentina,0,12,32,1,3,1,44271,DEN 1,0,4,Preliminar,2018
0,,,,,1,Canada,Canadá,0,12,124,0,12,1,0,  ,0,0,Preliminar,2017
0,0.01,0.01,0,0.000,1,United States of America,Estados Unidos de América,0,12,840,18,12,1,324460,DEN,0,18,Preliminar,2017
0,328.53,3.20,0.162337662,0.000,2,Belize,Belice,0,12,84,12,12,1,375,DEN,2,1232,Preliminar,2017
0,22.89,,0,0.000,2,Costa Rica,Costa Rica,0,12,188,,12,1,4906,"DEN 1,2",0,1123,final,2017
0,13.25,0.47,0,0.000,2,El Salvador,El Salvador,0,12,222,30,12,1,6378,DEN 2,0,845,Preliminar,2017
0,3.02,,0,0.000,2,Guatemala,Guatemala,0,12,320,,12,1,16914,"DEN 1,2,3,4",0,510,Preliminar,2017
0,12.85,,2.099076406,0.000,2,Honduras,Honduras,0,12,340,,12,1,9265,"DEN 1,2,3",25,1191,Preliminar,2017
0,5.00,0.52,0.479801888,0.015,2,Mexico,México,1,12,484,669,12,1,129163,"DEN 1,2,3",31,6461,Preliminar,2017
0,220.73,12.51,,0.007,2,Nicaragua,Nicaragua,1,12,558,778,12,1,6218,DEN 2,,13725,Preliminar,2017
0,19.79,10.71,0.369913687,0.000,2,Panama,Panamá,0,12,591,439,12,1,4099,"DEN 1,2",3,811,Preliminar,2017
0,46.28,5.94,0.332355816,0.020,3,Bolivia,Bolivia,1,12,68,657,12,1,11052,DEN,17,5115,Preliminar,2017
0,17.23,4.70,1.135691470,0.000,3,Colombia,Colombia,0,12,170,2305,12,1,49066,"DEN 1,2,3,4",96,8453,Preliminar,2017
0,19.34,19.34,0.093283582,0.062,3,Ecuador,Ecuador,2,12,218,3216,12,1,16625,DEN,3,3216,Preliminar,2017
0,28.30,8.63,0.362478032,0.066,3,Peru,Perú,6,12,604,2775,12,1,32165,"DEN 2,3",33,9104,Preliminar,2017
0,6.59,0.97,3.889943074,0.000,3,Venezuela,Venezuela,0,12,862,309,12,1,31977,DEN,82,2108,Preliminar,2017
0,0.40,0.18,0,0.000,4,Argentina,Argentina,0,12,32,80,12,1,44271,"DEN 1,3",0,175,Preliminar,2017
0,43.14,0.33,0.044306111,0.012,4,Brazil,Brasil,11,12,76,696,12,1,209288,"DEN 1,2,3,4",40,90281,Preliminar,2017
0,90.71,1.70,0.016186468,0.000,4,Paraguay,Paraguay,0,12,600,116,12,1,6811,DEN 1,1,6178,Preliminar,2017
0,0.87,0.87,0,0.000,3,Ecuador,Ecuador,0,12,218,144,2,1,16625,DEN,0,144,Preliminar,2018
0,,,,,1,Canada,Canadá,0,12,124,0,3,1,0,  ,0,0,Preliminar,2018
0,1.67,,3.288672351,0.000,3,Colombia,Colombia,0,12,170,,3,1,49066,DEN,27,821,Preliminar,2018
0,0.32,,11.764705882,0.000,5,Dominican Republic,República Dominicana,0,12,214,,3,1,10767,DEN,4,34,Preliminar,2018
0,1.32,1.32,,0.000,4,Paraguay,Paraguay,0,12,600,90,1,1,6811,DEN 1,,90,Preliminar,2018
0,1.66,,1.313320826,0.000,3,Peru,Perú,0,12,604,,2,1,32165,DEN,7,533,Preliminar,2018
0,0.00,0.00,,,5,Puerto Rico,Puerto Rico,0,12,630,0,3,1,3663,  ,0,0,Preliminar,2018
0,0.00,0.00,0,0.000,1,United States of America,Estados Unidos de América,0,12,840,2,3,1,324460,DEN,0,2,Preliminar,2018
0,0.00,0.00,,,4,Uruguay,Uruguay,0,12,858,0,3,1,3457,  ,0,0,Preliminar,2018
0,0.00,0.00,,,4,Uruguay,Uruguay,0,12,858,0,12,1,3457,  ,0,0,Preliminar,2017
0,1.95,0.03,4.761904762,0.000,5,Dominican Republic,República Dominicana,0,12,214,3,12,1,10767,DEN,10,210,Preliminar,2017
0,0.08,0.08,0,0.000,5,Puerto Rico,Puerto Rico,0,12,630,3,12,1,3663,DEN 2,0,3,Preliminar,2017
0,0.98,0.98,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,12,850,1,12,1,102,DEN,0,1,Preliminar,2017
0,88.24,11.76,0,,6,Anguilla,Anguila,,12,660,2,12,1,17,DEN,0,15,Preliminar,2017
0,1.05,0.00,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,12,28,0,12,1,95,DEN,0,1,Preliminar,2017
0,152.17,13.91,0,,6,Aruba,Aruba,,12,533,16,8,1,115,DEN,0,175,Preliminar,2017
0,0.00,0.00,,,6,Bahamas,Bahamas,0,12,44,0,12,1,395,  ,0,0,Preliminar,2017
0,32.88,7.19,0,0.000,6,Barbados,Barbados,0,12,52,21,12,1,292,DEN,0,96,Preliminar,2017
0,0.00,0.00,,,6,Bermuda,Bermuda,0,12,60,0,12,1,71,  ,0,0,Preliminar,2017
0,45.71,45.71,0,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,12,92,16,12,1,35,DEN,0,16,Preliminar,2017
0,10.34,0.00,0,0.000,6,Cayman Islands,Islas Caimán,0,12,136,0,12,1,58,DEN,0,6,Preliminar,2017
0,13.51,0.00,0,0.000,6,Dominica,Dominica,0,12,212,0,8,1,74,DEN,0,10,Preliminar,2017
0,15.18,15.18,0,0.000,6,Grenada,Granada,0,12,308,17,8,1,112,DEN,0,17,Preliminar,2017
0,3.33,0.00,0,0.000,6,Guadeloupe,Guadalupe,0,12,312,0,7,1,450,DEN,0,15,Preliminar,2017
0,2.56,0.13,0,0.000,2,El Salvador,El Salvador,0,12,222,8,3,1,6378,DEN,0,163,Preliminar,2018
0,0.69,0.00,0,0.000,6,Jamaica,Jamaica,0,12,388,0,12,1,2890,DEN,0,20,Preliminar,2017
0,11.69,0.00,0,0.000,6,Martinique,Martinica,0,12,474,0,12,1,385,  ,0,45,Preliminar,2017
0,0.00,0.00,,,6,Montserrat,Montserrat,0,12,500,0,12,1,5,  ,0,0,Preliminar,2017
0,111.11,0.00,0,0.000,6,Saint Barthelemy,San Bartolomé,0,12,652,0,12,1,9,DEN,0,10,Preliminar,2017
0,6.67,6.67,0,0.000,6,Saint Lucia,Santa Lucía,0,12,662,11,12,1,165,DEN,0,11,Preliminar,2017
0,128.57,0.00,0,0.000,6,Saint Martin,Isla de San Martín (Francia),0,12,663,0,12,1,42,DEN,0,54,Preliminar,2017
0,1.96,0.00,0,0.000,6,Saint Vincent and the Grenadines,San Vicente y las Granadinas,0,12,670,0,12,1,102,DEN,0,2,Preliminar,2017
0,39.62,39.62,0,0.000,6,Turks and Caicos Islands,Islas Turcas y Caicos,0,12,796,21,8,1,53,DEN,0,21,Preliminar,2017
0,0.00,0.00,,,6,Antigua and Barbuda,Antigua y Barbuda,0,12,28,0,4,1,92,  ,0,0,Preliminar,2015
0,2.83,0.12,0,0.000,4,Argentina,Argentina,0,12,32,49,12,1,42155,"DEN 1,4",0,1192,Preliminar,2015
0,1.29,0.26,0,0.000,6,Bahamas,Bahamas,0,12,44,1,12,1,388,DEN,0,5,Preliminar,2015
0,0.00,0.00,,,6,Bermuda,Bermuda,0,12,60,0,4,1,70,  ,0,0,Preliminar,2015
0,226.12,2.58,0.051031266,0.029,4,Brazil,Brasil,132,12,76,5248,12,1,203657,"DEN 1,2,3,4",235,460502,Preliminar,2015
0,,,,,1,Canada,Canadá,0,12,124,0,12,1,0,  ,0,0,Preliminar,2015
0,0.04,0.04,0,0.000,4,Chile,Chile,0,12,152,7,9,1,17924,DEN,0,7,Preliminar,2015
0,52.41,0.00,2.946954813,0.000,3,Colombia,Colombia,0,12,170,0,12,1,49529,"DEN 1,2,3,4",765,25959,Preliminar,2015
0,17.33,0.00,0,0.000,2,Costa Rica,Costa Rica,0,12,188,0,12,1,5002,"DEN 1,2,3",0,867,Final,2015
0,13.51,2.70,0,0.000,6,Dominica,Dominica,0,12,212,2,5,1,74,DEN,0,10,Preliminar,2015
0,22.18,0.00,0.166712976,0.000,3,Ecuador,Ecuador,0,12,218,0,12,1,16226,"DEN 1,2,3,4",6,3599,Preliminar,2015
