0,Incidence Rate (c),Lab Confirm Incidence rate,(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Country_sp,Deaths,EW,Iso3166,Confirmed,Epidemiological Week (a),Number of Records,Population x 1000,Serotype,Severe Dengue (d),Total of Dengue Cases (b),Type,Year
0,17.39,6.52,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,41,28,6,28,1,92,DEN,0,16,Preliminar,2015
0,,,,,6,Antigua and Barbuda,Antigua y Barbuda,,41,28,,-,1,95,  ,,,Preliminar,2018
0,39.36,3.19,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,41,28,3,36,1,94,DEN 2,0,37,Preliminar,2016
0,1.05,0.00,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,41,28,0,41,1,95,DEN,0,1,Preliminar,2017
0,3.54,0.00,0,0.000,6,Bahamas,Bahamas,0,41,44,0,36,1,395,DEN,0,14,Preliminar,2017
0,2.32,0.26,0,0.000,6,Bahamas,Bahamas,0,41,44,1,30,1,388,DEN,0,9,Preliminar,2015
0,,,,,6,Bahamas,Bahamas,,41,44,,-,1,395,  ,,,Preliminar,2018
0,226.97,19.34,0,0.000,6,Bahamas,Bahamas,0,41,44,76,29,1,393,DEN,0,892,Preliminar,2016
0,,,,,6,Barbados,Barbados,,41,52,,-,1,292,  ,,,Preliminar,2018
0,33.33,5.50,0,0.000,6,Barbados,Barbados,0,41,52,16,32,1,291,DEN 1,0,97,Preliminar,2015
0,473.88,137.80,0,0.000,6,Barbados,Barbados,0,41,52,401,40,1,291,DEN,0,1379,Preliminar,2016
0,136.30,29.11,0,0.000,6,Barbados,Barbados,0,41,52,85,40,1,292,DEN,0,398,Preliminar,2017
0,729.60,10.67,0.073099415,0.000,2,Belize,Belice,0,41,84,40,41,1,375,DEN,2,2736,Preliminar,2017
0,80.46,31.61,0,0.000,2,Belize,Belice,0,41,84,110,32,1,348,DEN 2,0,280,Preliminar,2015
0,,,,,2,Belize,Belice,,41,84,,-,1,375,  ,,,Preliminar,2018
0,15.26,0.27,0,0.000,2,Belize,Belice,0,41,84,1,32,1,367,DEN 3,0,56,Preliminar,2016
0,,,,,6,Virgin Islands (UK),Islas Vírgenes (RU),,41,92,,-,1,35,  ,,,Preliminar,2018
0,312.12,312.12,0.970873786,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,41,92,103,40,1,33,DEN,1,103,Preliminar,2015
0,247.06,238.24,0,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,41,92,81,40,1,34,DEN,0,84,Preliminar,2016
0,120.00,120.00,0,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,41,92,42,32,1,35,DEN,0,42,Preliminar,2017
0,,,,,1,Canada,Canadá,0,41,124,0,41,1,0,  ,0,0,Final,2016
0,,,,,1,Canada,Canadá,0,41,124,0,41,1,0,  ,0,0,Preliminar,2017
0,,,,,1,Canada,Canadá,0,41,124,0,41,1,0,  ,0,0,Preliminar,2015
0,,,,,1,Canada,Canadá,0,41,124,0,3,1,0,  ,0,0,Preliminar,2018
0,189.47,1.75,0,0.000,6,Cayman Islands,Islas Caimán,0,41,136,1,36,1,57,DEN 3,0,108,Preliminar,2016
0,39.66,0.00,0,0.000,6,Cayman Islands,Islas Caimán,0,41,136,0,40,1,58,DEN,0,23,Preliminar,2017
0,,,,,6,Cayman Islands,Islas Caimán,,41,136,,-,1,58,  ,,,Preliminar,2018
0,405.79,0.00,0,0.000,2,Costa Rica,Costa Rica,0,41,188,0,41,1,4857,"DEN 1,2,3",0,19709,Final,2016
0,100.14,,0,0.000,2,Costa Rica,Costa Rica,0,41,188,,41,1,4906,"DEN 1,2",0,4913,final,2017
0,166.85,0.00,0.071890726,0.000,2,Costa Rica,Costa Rica,0,41,188,0,41,1,5002,"DEN 1,2,3",6,8346,Final,2015
0,,,,,2,Costa Rica,Costa Rica,,41,188,,-,1,4906,  ,,,Preliminar,2018
0,44.59,0.00,0,0.000,6,Dominica,Dominica,0,41,212,0,28,1,74,DEN,0,33,Preliminar,2017
0,33.78,2.70,0,0.000,6,Dominica,Dominica,0,41,212,2,24,1,74,DEN,0,25,Preliminar,2015
0,,,,,6,Dominica,Dominica,,41,212,,-,1,74,  ,,,Preliminar,2018
0,381.08,0.00,0,0.000,6,Dominica,Dominica,0,41,212,0,32,1,74,DEN,0,282,Preliminar,2016
0,429.73,0.00,0,0.000,6,Dominica,Dominica,0,41,212,0,32,1,74,0,0,318,Preliminar,2016
0,53.51,2.73,0.146498682,0.000,2,El Salvador,El Salvador,0,41,222,174,41,1,6378,DEN 2,5,3413,Preliminar,2017
0,587.94,133.01,0.820518250,0.005,2,El Salvador,El Salvador,2,41,222,8547,41,1,6426,"DEN 1,2,3",310,37781,Preliminar,2015
0,2.56,0.13,0,0.000,2,El Salvador,El Salvador,0,41,222,8,3,1,6378,DEN,0,163,Preliminar,2018
0,126.80,1.79,2.399589375,0.013,2,El Salvador,El Salvador,1,41,222,110,41,1,6146,DEN 2,187,7793,Final,2016
0,9.91,9.91,0,0.000,6,Grenada,Granada,0,41,308,11,32,1,111,DEN,0,11,Preliminar,2015
0,,,,,6,Grenada,Granada,,41,308,,-,1,112,  ,,,Preliminar,2018
0,130.63,54.05,0,0.000,6,Grenada,Granada,0,41,308,60,40,1,111,DEN 1,0,145,Preliminar,2016
0,107.14,107.14,0,0.000,6,Grenada,Granada,0,41,308,120,36,1,112,DEN,0,120,Preliminar,2017
0,,,,,2,Guatemala,Guatemala,,41,320,,-,1,16914,  ,,,Preliminar,2018
0,88.96,4.96,0.172890733,0.062,2,Guatemala,Guatemala,9,41,320,806,41,1,16255,"DEN 1,2,3,4",25,14460,Preliminar,2015
0,46.68,1.98,0.513940640,0.013,2,Guatemala,Guatemala,1,41,320,330,41,1,16673,"DEN 1,2,3,4",40,7783,Preliminar,2016
0,20.04,5.97,0.973738566,0.384,2,Guatemala,Guatemala,13,41,320,1010,41,1,16914,"DEN 1,2,3,4",33,3389,Preliminar,2017
0,39.30,39.30,0,0.000,6,Guyana,Guyana,0,41,328,303,16,1,771,DEN,0,303,Preliminar,2016
0,0.64,0.00,0,0.000,6,Guyana,Guyana,0,41,328,0,38,1,778,DEN,0,5,Preliminar,2017
0,17.57,17.57,0,0.000,6,Guyana,Guyana,0,41,328,142,24,1,808,DEN,0,142,Preliminar,2015
0,,,,,6,Guyana,Guyana,,41,328,,-,1,778,  ,,,Preliminar,2018
