"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,"15.22","6.52",0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,22,28,6,"20",1,92,"DEN",0,14,"Preliminar",2015
0,"5.90","0.90",0,0,4,"Argentina","Argentina",0,22,32,379,"22",1,42155,"DEN 1,4",0,2486,"Preliminar",2015
0,"1.29","0.26",0,0,6,"Bahamas","Bahamas",0,22,44,1,"12",1,388,"DEN",0,5,"Preliminar",2015
0,"33.33","5.50",0,0,6,"Barbados","Barbados",0,22,52,16,"20",1,291,"DEN 1",0,97,"Preliminar",2015
0,"0.00","0.00",NA,NA,6,"Bermuda","Bermuda",0,22,60,0,"20",1,70,"  ",0,0,"Preliminar",2015
0,"501.34","2.58",0.072085908,0.037,4,"Brazil","Brasil",378,22,76,5248,"21",1,203657,"DEN 1,2,3,4",736,1021004,"Preliminar",2015
0,"31.61","31.61",0,0,2,"Belize","Belice",0,22,84,110,"16",1,348,"DEN 2",0,110,"Preliminar",2015
0,"118.18","81.82",0,0,6,"Virgin Islands (UK)","Islas Vírgenes (RU)",0,22,92,27,"20",1,33,"DEN",0,39,"Preliminar",2015
0,"","",NA,NA,1,"Canada","Canadá",0,22,124,0,"22",1,0,"  ",0,0,"Preliminar",2015
0,"0.04","0.04",0,0,4,"Chile","Chile",0,22,152,7,"9",1,17924,"DEN",0,7,"Preliminar",2015
0,"88.93","0.00",1.334998297,0.064,3,"Colombia","Colombia",28,22,170,0,"22",1,49529,"DEN 1,2,3,4",588,44045,"Preliminar",2015
0,"28.81","0.00",0,0,2,"Costa Rica","Costa Rica",0,22,188,0,"22",1,5002,"DEN 1,2,3",0,1441,"Final",2015
0,"13.51","2.70",0,0,6,"Dominica","Dominica",0,22,212,2,"5",1,74,"DEN",0,10,"Preliminar",2015
0,"70.22","2.55",0.105318589,0.018,3,"Ecuador","Ecuador",2,22,218,414,"17",1,16226,"DEN 1,2,3,4",12,11394,"Preliminar",2015
0,"89.92","14.99",0.46728972,0,2,"El Salvador","El Salvador",0,22,222,963,"22",1,6426,"DEN 1,2,3",27,5778,"Preliminar",2015
0,"359.92","89.31",0,0,6,"French Guiana","Guayana Francesa",0,22,254,234,"13",1,262,"DEN 1,2,4",0,943,"Preliminar",2015
0,"6.31","6.31",0,0,6,"Grenada","Granada",0,22,308,7,"20",1,111,"DEN",0,7,"Preliminar",2015
0,"7.45","1.06",0,0,6,"Guadeloupe","Guadalupe",0,22,312,5,"13",1,470,"DEN",0,35,"Preliminar",2015
0,"24.74","0.92",0.099453008,0.075,2,"Guatemala","Guatemala",3,22,320,150,"21",1,16255,"DEN 1,2,3,4",4,4022,"Preliminar",2015
0,"0.53","0.00",0,0,6,"Haiti","Haití",0,22,332,0,"22",1,10604,"DEN 1,2,3,4",0,56,"Preliminar",2015
0,"243.01","0.00",2.652532851,0,2,"Honduras","Honduras",0,22,340,0,"22",1,8424,"DEN",543,20471,"Preliminar",2015
0,"0.78","0.07",0,0,6,"Jamaica","Jamaica",0,22,388,2,"20",1,2813,"DEN 4",0,22,"Preliminar",2015
